comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
Galicia,"Coruña, A",2018,Autopistas libres y autovías,1,15,Subtotal Galicia,6,42,196,495
Galicia,"Coruña, A",2018,Carreteras convencionales,13,15,Subtotal Galicia,31,42,254,495
Galicia,"Coruña, A",2019,Autopistas de peaje,1,13,Subtotal Galicia,5,37,41,408
Galicia,"Coruña, A",2019,Autopistas libres y autovías,2,13,Subtotal Galicia,4,37,201,408
Galicia,"Coruña, A",2019,Carreteras convencionales,10,13,Subtotal Galicia,28,37,166,408
Galicia,"Coruña, A",2020,Autopistas de peaje,1,7,Subtotal Galicia,1,25,18,338
Galicia,"Coruña, A",2020,Autopistas libres y autovías,3,7,Subtotal Galicia,5,25,156,338
Galicia,"Coruña, A",2020,Carreteras convencionales,3,7,Subtotal Galicia,19,25,164,338
Galicia,"Coruña, A",2021,Autopistas de peaje,1,8,Subtotal Galicia,2,25,29,386
Galicia,"Coruña, A",2021,Autopistas libres y autovías,1,8,Subtotal Galicia,4,25,191,386
Galicia,"Coruña, A",2021,Carreteras convencionales,6,8,Subtotal Galicia,19,25,166,386
Galicia,"Coruña, A",2022,Autopistas de peaje,4,10,Subtotal Galicia,4,25,23,455
Galicia,"Coruña, A",2022,Autopistas libres y autovías,1,10,Subtotal Galicia,2,25,244,455
Galicia,"Coruña, A",2022,Carreteras convencionales,5,10,Subtotal Galicia,19,25,188,455
Galicia,Lugo,2008,Autopistas de peaje,0,27,Subtotal Galicia,5,82,93,874
Galicia,Lugo,2008,Autopistas libres y autovías,4,27,Subtotal Galicia,15,82,294,874
Galicia,Lugo,2008,Carreteras convencionales,23,27,Subtotal Galicia,62,82,487,874
Galicia,Lugo,2009,Autopistas de peaje,0,12,Subtotal Galicia,4,71,68,758
Galicia,Lugo,2009,Autopistas libres y autovías,1,12,Subtotal Galicia,11,71,281,758
Galicia,Lugo,2009,Carreteras convencionales,11,12,Subtotal Galicia,56,71,409,758
Galicia,Lugo,2010,Autopistas de peaje,0,13,Subtotal Galicia,3,56,77,686
Galicia,Lugo,2010,Autopistas libres y autovías,2,13,Subtotal Galicia,13,56,251,686
Galicia,Lugo,2010,Carreteras convencionales,11,13,Subtotal Galicia,40,56,358,686
Galicia,Lugo,2011,Autopistas de peaje,0,13,Subtotal Galicia,1,45,30,571
Galicia,Lugo,2011,Autopistas libres y autovías,3,13,Subtotal Galicia,7,45,218,571
Galicia,Lugo,2011,Carreteras convencionales,10,13,Subtotal Galicia,37,45,323,571
Galicia,Lugo,2012,Autopistas de peaje,0,15,Subtotal Galicia,4,49,44,515
Galicia,Lugo,2012,Autopistas libres y autovías,5,15,Subtotal Galicia,8,49,197,515
Galicia,Lugo,2012,Carreteras convencionales,10,15,Subtotal Galicia,37,49,274,515
Galicia,Lugo,2013,Autopistas de peaje,0,3,Subtotal Galicia,0,41,41,444
Galicia,Lugo,2013,Autopistas libres y autovías,1,3,Subtotal Galicia,6,41,177,444
Galicia,Lugo,2013,Carreteras convencionales,2,3,Subtotal Galicia,35,41,226,444
Galicia,Lugo,2014,Autopistas de peaje,0,7,Subtotal Galicia,1,33,42,421
Galicia,Lugo,2014,Autopistas libres y autovías,2,7,Subtotal Galicia,5,33,159,421
Galicia,Lugo,2014,Carreteras convencionales,5,7,Subtotal Galicia,27,33,220,421
Galicia,Lugo,2015,Autopistas de peaje,0,4,Subtotal Galicia,2,50,33,402
Galicia,Lugo,2015,Autopistas libres y autovías,2,4,Subtotal Galicia,10,50,153,402
Galicia,Lugo,2015,Carreteras convencionales,2,4,Subtotal Galicia,38,50,216,402
Galicia,Lugo,2016,Autopistas de peaje,0,9,Subtotal Galicia,1,34,42,432
Galicia,Lugo,2016,Autopistas libres y autovías,4,9,Subtotal Galicia,8,34,156,432
Galicia,Lugo,2016,Carreteras convencionales,5,9,Subtotal Galicia,25,34,234,432
Galicia,Lugo,2017,Autopistas de peaje,0,9,Subtotal Galicia,2,29,34,405
Galicia,Lugo,2017,Autopistas libres y autovías,2,9,Subtotal Galicia,2,29,164,405
Galicia,Lugo,2017,Carreteras convencionales,7,9,Subtotal Galicia,25,29,207,405
Galicia,Lugo,2018,Autopistas de peaje,0,8,Subtotal Galicia,5,42,45,495
Galicia,Lugo,2018,Autopistas libres y autovías,1,8,Subtotal Galicia,6,42,196,495
Galicia,Lugo,2018,Carreteras convencionales,7,8,Subtotal Galicia,31,42,254,495
Galicia,Lugo,2019,Autopistas de peaje,0,8,Subtotal Galicia,5,37,41,408
Galicia,Lugo,2019,Autopistas libres y autovías,2,8,Subtotal Galicia,4,37,201,408
Galicia,Lugo,2019,Carreteras convencionales,6,8,Subtotal Galicia,28,37,166,408
Galicia,Lugo,2020,Autopistas de peaje,0,7,Subtotal Galicia,1,25,18,338
Galicia,Lugo,2020,Autopistas libres y autovías,1,7,Subtotal Galicia,5,25,156,338
Galicia,Lugo,2020,Carreteras convencionales,6,7,Subtotal Galicia,19,25,164,338
Galicia,Lugo,2021,Autopistas de peaje,0,3,Subtotal Galicia,2,25,29,386
Galicia,Lugo,2021,Autopistas libres y autovías,0,3,Subtotal Galicia,4,25,191,386
Galicia,Lugo,2021,Carreteras convencionales,3,3,Subtotal Galicia,19,25,166,386
Galicia,Lugo,2022,Autopistas de peaje,0,7,Subtotal Galicia,4,25,23,455
Galicia,Lugo,2022,Autopistas libres y autovías,1,7,Subtotal Galicia,2,25,244,455
Galicia,Lugo,2022,Carreteras convencionales,6,7,Subtotal Galicia,19,25,188,455
Galicia,Ourense,2008,Autopistas de peaje,0,18,Subtotal Galicia,5,82,93,874
Galicia,Ourense,2008,Autopistas libres y autovías,8,18,Subtotal Galicia,15,82,294,874
Galicia,Ourense,2008,Carreteras convencionales,10,18,Subtotal Galicia,62,82,487,874
Galicia,Ourense,2009,Autopistas de peaje,0,18,Subtotal Galicia,4,71,68,758
Galicia,Ourense,2009,Autopistas libres y autovías,5,18,Subtotal Galicia,11,71,281,758
Galicia,Ourense,2009,Carreteras convencionales,13,18,Subtotal Galicia,56,71,409,758
Galicia,Ourense,2010,Autopistas de peaje,0,9,Subtotal Galicia,3,56,77,686
Galicia,Ourense,2010,Autopistas libres y autovías,7,9,Subtotal Galicia,13,56,251,686
Galicia,Ourense,2010,Carreteras convencionales,2,9,Subtotal Galicia,40,56,358,686
Galicia,Ourense,2011,Autopistas de peaje,0,7,Subtotal Galicia,1,45,30,571
Galicia,Ourense,2011,Autopistas libres y autovías,3,7,Subtotal Galicia,7,45,218,571
Galicia,Ourense,2011,Carreteras convencionales,4,7,Subtotal Galicia,37,45,323,571
Galicia,Ourense,2012,Autopistas de peaje,0,5,Subtotal Galicia,4,49,44,515
Galicia,Ourense,2012,Autopistas libres y autovías,1,5,Subtotal Galicia,8,49,197,515
Galicia,Ourense,2012,Carreteras convencionales,4,5,Subtotal Galicia,37,49,274,515
Galicia,Ourense,2013,Autopistas de peaje,0,8,Subtotal Galicia,0,41,41,444
Galicia,Ourense,2013,Autopistas libres y autovías,2,8,Subtotal Galicia,6,41,177,444
Galicia,Ourense,2013,Carreteras convencionales,6,8,Subtotal Galicia,35,41,226,444
Galicia,Ourense,2014,Autopistas de peaje,0,7,Subtotal Galicia,1,33,42,421
Galicia,Ourense,2014,Autopistas libres y autovías,2,7,Subtotal Galicia,5,33,159,421
Galicia,Ourense,2014,Carreteras convencionales,5,7,Subtotal Galicia,27,33,220,421
Galicia,Ourense,2015,Autopistas de peaje,0,0,Subtotal Galicia,2,50,33,402
Galicia,Ourense,2015,Autopistas libres y autovías,0,0,Subtotal Galicia,10,50,153,402
Galicia,Ourense,2015,Carreteras convencionales,0,0,Subtotal Galicia,38,50,216,402
Galicia,Ourense,2016,Autopistas de peaje,0,5,Subtotal Galicia,1,34,42,432
Galicia,Ourense,2016,Autopistas libres y autovías,2,5,Subtotal Galicia,8,34,156,432
Galicia,Ourense,2016,Carreteras convencionales,3,5,Subtotal Galicia,25,34,234,432
Galicia,Ourense,2017,Autopistas de peaje,0,3,Subtotal Galicia,2,29,34,405
Galicia,Ourense,2017,Autopistas libres y autovías,0,3,Subtotal Galicia,2,29,164,405
Galicia,Ourense,2017,Carreteras convencionales,3,3,Subtotal Galicia,25,29,207,405
Galicia,Ourense,2018,Autopistas de peaje,0,7,Subtotal Galicia,5,42,45,495
Galicia,Ourense,2018,Autopistas libres y autovías,3,7,Subtotal Galicia,6,42,196,495
Galicia,Ourense,2018,Carreteras convencionales,4,7,Subtotal Galicia,31,42,254,495
Galicia,Ourense,2019,Autopistas de peaje,0,5,Subtotal Galicia,5,37,41,408
Galicia,Ourense,2019,Autopistas libres y autovías,0,5,Subtotal Galicia,4,37,201,408
Galicia,Ourense,2019,Carreteras convencionales,5,5,Subtotal Galicia,28,37,166,408
Galicia,Ourense,2020,Autopistas de peaje,0,5,Subtotal Galicia,1,25,18,338
Galicia,Ourense,2020,Autopistas libres y autovías,0,5,Subtotal Galicia,5,25,156,338
Galicia,Ourense,2020,Carreteras convencionales,5,5,Subtotal Galicia,19,25,164,338
Galicia,Ourense,2021,Autopistas de peaje,0,2,Subtotal Galicia,2,25,29,386
Galicia,Ourense,2021,Autopistas libres y autovías,0,2,Subtotal Galicia,4,25,191,386
Galicia,Ourense,2021,Carreteras convencionales,2,2,Subtotal Galicia,19,25,166,386
Galicia,Ourense,2022,Autopistas de peaje,0,1,Subtotal Galicia,4,25,23,455
Galicia,Ourense,2022,Autopistas libres y autovías,0,1,Subtotal Galicia,2,25,244,455
Galicia,Ourense,2022,Carreteras convencionales,1,1,Subtotal Galicia,19,25,188,455
Galicia,Pontevedra,2008,Autopistas de peaje,2,18,Subtotal Galicia,5,82,93,874
Galicia,Pontevedra,2008,Autopistas libres y autovías,2,18,Subtotal Galicia,15,82,294,874
Galicia,Pontevedra,2008,Carreteras convencionales,14,18,Subtotal Galicia,62,82,487,874
Galicia,Pontevedra,2009,Autopistas de peaje,2,19,Subtotal Galicia,4,71,68,758
Galicia,Pontevedra,2009,Autopistas libres y autovías,4,19,Subtotal Galicia,11,71,281,758
Galicia,Pontevedra,2009,Carreteras convencionales,13,19,Subtotal Galicia,56,71,409,758
Galicia,Pontevedra,2010,Autopistas de peaje,0,19,Subtotal Galicia,3,56,77,686
Galicia,Pontevedra,2010,Autopistas libres y autovías,2,19,Subtotal Galicia,13,56,251,686
Galicia,Pontevedra,2010,Carreteras convencionales,17,19,Subtotal Galicia,40,56,358,686
Galicia,Pontevedra,2011,Autopistas de peaje,0,15,Subtotal Galicia,1,45,30,571
Galicia,Pontevedra,2011,Autopistas libres y autovías,0,15,Subtotal Galicia,7,45,218,571
Galicia,Pontevedra,2011,Carreteras convencionales,15,15,Subtotal Galicia,37,45,323,571
Galicia,Pontevedra,2012,Autopistas de peaje,2,15,Subtotal Galicia,4,49,44,515
Galicia,Pontevedra,2012,Autopistas libres y autovías,0,15,Subtotal Galicia,8,49,197,515
Galicia,Pontevedra,2012,Carreteras convencionales,13,15,Subtotal Galicia,37,49,274,515
Galicia,Pontevedra,2013,Autopistas de peaje,0,9,Subtotal Galicia,0,41,41,444
Galicia,Pontevedra,2013,Autopistas libres y autovías,2,9,Subtotal Galicia,6,41,177,444
Galicia,Pontevedra,2013,Carreteras convencionales,7,9,Subtotal Galicia,35,41,226,444
Galicia,Pontevedra,2014,Autopistas de peaje,0,6,Subtotal Galicia,1,33,42,421
Galicia,Pontevedra,2014,Autopistas libres y autovías,0,6,Subtotal Galicia,5,33,159,421
Galicia,Pontevedra,2014,Carreteras convencionales,6,6,Subtotal Galicia,27,33,220,421
Galicia,Pontevedra,2015,Autopistas de peaje,0,14,Subtotal Galicia,2,50,33,402
Galicia,Pontevedra,2015,Autopistas libres y autovías,4,14,Subtotal Galicia,10,50,153,402
Galicia,Pontevedra,2015,Carreteras convencionales,10,14,Subtotal Galicia,38,50,216,402
Galicia,Pontevedra,2016,Autopistas de peaje,0,10,Subtotal Galicia,1,34,42,432
Galicia,Pontevedra,2016,Autopistas libres y autovías,1,10,Subtotal Galicia,8,34,156,432
Galicia,Pontevedra,2016,Carreteras convencionales,9,10,Subtotal Galicia,25,34,234,432
Galicia,Pontevedra,2017,Autopistas de peaje,1,6,Subtotal Galicia,2,29,34,405
Galicia,Pontevedra,2017,Autopistas libres y autovías,0,6,Subtotal Galicia,2,29,164,405
Galicia,Pontevedra,2017,Carreteras convencionales,5,6,Subtotal Galicia,25,29,207,405
Galicia,Pontevedra,2018,Autopistas de peaje,4,12,Subtotal Galicia,5,42,45,495
Galicia,Pontevedra,2018,Autopistas libres y autovías,1,12,Subtotal Galicia,6,42,196,495
Galicia,Pontevedra,2018,Carreteras convencionales,7,12,Subtotal Galicia,31,42,254,495
Galicia,Pontevedra,2019,Autopistas de peaje,4,11,Subtotal Galicia,5,37,41,408
Galicia,Pontevedra,2019,Autopistas libres y autovías,0,11,Subtotal Galicia,4,37,201,408
Galicia,Pontevedra,2019,Carreteras convencionales,7,11,Subtotal Galicia,28,37,166,408
Galicia,Pontevedra,2020,Autopistas de peaje,0,6,Subtotal Galicia,1,25,18,338
Galicia,Pontevedra,2020,Autopistas libres y autovías,1,6,Subtotal Galicia,5,25,156,338
Galicia,Pontevedra,2020,Carreteras convencionales,5,6,Subtotal Galicia,19,25,164,338
Galicia,Pontevedra,2021,Autopistas de peaje,1,12,Subtotal Galicia,2,25,29,386
Galicia,Pontevedra,2021,Autopistas libres y autovías,3,12,Subtotal Galicia,4,25,191,386
Galicia,Pontevedra,2021,Carreteras convencionales,8,12,Subtotal Galicia,19,25,166,386
Galicia,Pontevedra,2022,Autopistas de peaje,0,7,Subtotal Galicia,4,25,23,455
Galicia,Pontevedra,2022,Autopistas libres y autovías,0,7,Subtotal Galicia,2,25,244,455
Galicia,Pontevedra,2022,Carreteras convencionales,7,7,Subtotal Galicia,19,25,188,455
"Madrid, Comunidad de",Madrid,2008,Autopistas de peaje,4,55,"Subtotal Madrid, Comunidad de",4,55,93,874
"Madrid, Comunidad de",Madrid,2008,Autopistas libres y autovías,48,55,"Subtotal Madrid, Comunidad de",48,55,294,874
"Madrid, Comunidad de",Madrid,2008,Carreteras convencionales,3,55,"Subtotal Madrid, Comunidad de",3,55,487,874
"Madrid, Comunidad de",Madrid,2009,Autopistas de peaje,5,48,"Subtotal Madrid, Comunidad de",5,48,68,758
"Madrid, Comunidad de",Madrid,2009,Autopistas libres y autovías,41,48,"Subtotal Madrid, Comunidad de",41,48,281,758
"Madrid, Comunidad de",Madrid,2009,Carreteras convencionales,2,48,"Subtotal Madrid, Comunidad de",2,48,409,758
"Madrid, Comunidad de",Madrid,2010,Autopistas de peaje,2,36,"Subtotal Madrid, Comunidad de",2,36,77,686
"Madrid, Comunidad de",Madrid,2010,Autopistas libres y autovías,32,36,"Subtotal Madrid, Comunidad de",32,36,251,686
"Madrid, Comunidad de",Madrid,2010,Carreteras convencionales,2,36,"Subtotal Madrid, Comunidad de",2,36,358,686
"Madrid, Comunidad de",Madrid,2011,Autopistas de peaje,0,30,"Subtotal Madrid, Comunidad de",0,30,30,571
"Madrid, Comunidad de",Madrid,2011,Autopistas libres y autovías,27,30,"Subtotal Madrid, Comunidad de",27,30,218,571
"Madrid, Comunidad de",Madrid,2011,Carreteras convencionales,3,30,"Subtotal Madrid, Comunidad de",3,30,323,571
"Madrid, Comunidad de",Madrid,2012,Autopistas de peaje,4,32,"Subtotal Madrid, Comunidad de",4,32,44,515
"Madrid, Comunidad de",Madrid,2012,Autopistas libres y autovías,26,32,"Subtotal Madrid, Comunidad de",26,32,197,515
"Madrid, Comunidad de",Madrid,2012,Carreteras convencionales,2,32,"Subtotal Madrid, Comunidad de",2,32,274,515
"Madrid, Comunidad de",Madrid,2013,Autopistas de peaje,1,35,"Subtotal Madrid, Comunidad de",1,35,41,444
"Madrid, Comunidad de",Madrid,2013,Autopistas libres y autovías,34,35,"Subtotal Madrid, Comunidad de",34,35,177,444
"Madrid, Comunidad de",Madrid,2013,Carreteras convencionales,0,35,"Subtotal Madrid, Comunidad de",0,35,226,444
"Madrid, Comunidad de",Madrid,2014,Autopistas de peaje,2,24,"Subtotal Madrid, Comunidad de",2,24,42,421
"Madrid, Comunidad de",Madrid,2014,Autopistas libres y autovías,21,24,"Subtotal Madrid, Comunidad de",21,24,159,421
"Madrid, Comunidad de",Madrid,2014,Carreteras convencionales,1,24,"Subtotal Madrid, Comunidad de",1,24,220,421
"Madrid, Comunidad de",Madrid,2015,Autopistas de peaje,2,27,"Subtotal Madrid, Comunidad de",2,27,33,402
"Madrid, Comunidad de",Madrid,2015,Autopistas libres y autovías,23,27,"Subtotal Madrid, Comunidad de",23,27,153,402
"Madrid, Comunidad de",Madrid,2015,Carreteras convencionales,2,27,"Subtotal Madrid, Comunidad de",2,27,216,402
"Madrid, Comunidad de",Madrid,2016,Autopistas de peaje,2,19,"Subtotal Madrid, Comunidad de",2,19,42,432
"Madrid, Comunidad de",Madrid,2016,Autopistas libres y autovías,17,19,"Subtotal Madrid, Comunidad de",17,19,156,432
"Madrid, Comunidad de",Madrid,2016,Carreteras convencionales,0,19,"Subtotal Madrid, Comunidad de",0,19,234,432
"Madrid, Comunidad de",Madrid,2017,Autopistas de peaje,1,13,"Subtotal Madrid, Comunidad de",1,13,34,405
"Madrid, Comunidad de",Madrid,2017,Autopistas libres y autovías,12,13,"Subtotal Madrid, Comunidad de",12,13,164,405
"Madrid, Comunidad de",Madrid,2017,Carreteras convencionales,0,13,"Subtotal Madrid, Comunidad de",0,13,207,405
"Madrid, Comunidad de",Madrid,2018,Autopistas de peaje,1,23,"Subtotal Madrid, Comunidad de",1,23,45,495
"Madrid, Comunidad de",Madrid,2018,Autopistas libres y autovías,20,23,"Subtotal Madrid, Comunidad de",20,23,196,495
"Madrid, Comunidad de",Madrid,2018,Carreteras convencionales,2,23,"Subtotal Madrid, Comunidad de",2,23,254,495
"Madrid, Comunidad de",Madrid,2019,Autopistas de peaje,3,44,"Subtotal Madrid, Comunidad de",3,44,41,408
"Madrid, Comunidad de",Madrid,2019,Autopistas libres y autovías,40,44,"Subtotal Madrid, Comunidad de",40,44,201,408
"Madrid, Comunidad de",Madrid,2019,Carreteras convencionales,1,44,"Subtotal Madrid, Comunidad de",1,44,166,408
"Madrid, Comunidad de",Madrid,2020,Autopistas de peaje,1,16,"Subtotal Madrid, Comunidad de",1,16,18,338
"Madrid, Comunidad de",Madrid,2020,Autopistas libres y autovías,14,16,"Subtotal Madrid, Comunidad de",14,16,156,338
"Madrid, Comunidad de",Madrid,2020,Carreteras convencionales,1,16,"Subtotal Madrid, Comunidad de",1,16,164,338
"Madrid, Comunidad de",Madrid,2021,Autopistas de peaje,3,32,"Subtotal Madrid, Comunidad de",3,32,29,386
"Madrid, Comunidad de",Madrid,2021,Autopistas libres y autovías,26,32,"Subtotal Madrid, Comunidad de",26,32,191,386
"Madrid, Comunidad de",Madrid,2021,Carreteras convencionales,3,32,"Subtotal Madrid, Comunidad de",3,32,166,386
"Madrid, Comunidad de",Madrid,2022,Autopistas de peaje,8,30,"Subtotal Madrid, Comunidad de",8,30,23,455
"Madrid, Comunidad de",Madrid,2022,Autopistas libres y autovías,19,30,"Subtotal Madrid, Comunidad de",19,30,244,455
"Madrid, Comunidad de",Madrid,2022,Carreteras convencionales,3,30,"Subtotal Madrid, Comunidad de",3,30,188,455
Melilla,Melilla,2008,Autopistas de peaje,,,Subtotal Melilla,,,93,874
Melilla,Melilla,2008,Autopistas libres y autovías,,,Subtotal Melilla,,,294,874
Melilla,Melilla,2008,Carreteras convencionales,,,Subtotal Melilla,,,487,874
Melilla,Melilla,2009,Autopistas de peaje,,,Subtotal Melilla,,,68,758
Melilla,Melilla,2009,Autopistas libres y autovías,,,Subtotal Melilla,,,281,758
Melilla,Melilla,2009,Carreteras convencionales,,,Subtotal Melilla,,,409,758
Melilla,Melilla,2010,Autopistas de peaje,,,Subtotal Melilla,,,77,686
Melilla,Melilla,2010,Autopistas libres y autovías,,,Subtotal Melilla,,,251,686
Melilla,Melilla,2010,Carreteras convencionales,,,Subtotal Melilla,,,358,686
Melilla,Melilla,2011,Autopistas de peaje,,,Subtotal Melilla,,,30,571
Melilla,Melilla,2011,Autopistas libres y autovías,,,Subtotal Melilla,,,218,571
Melilla,Melilla,2011,Carreteras convencionales,,,Subtotal Melilla,,,323,571
Melilla,Melilla,2012,Autopistas de peaje,,,Subtotal Melilla,,,44,515
Melilla,Melilla,2012,Autopistas libres y autovías,,,Subtotal Melilla,,,197,515
Melilla,Melilla,2012,Carreteras convencionales,,,Subtotal Melilla,,,274,515
Melilla,Melilla,2013,Autopistas de peaje,,,Subtotal Melilla,,,41,444
Melilla,Melilla,2013,Autopistas libres y autovías,,,Subtotal Melilla,,,177,444
Melilla,Melilla,2013,Carreteras convencionales,,,Subtotal Melilla,,,226,444
Melilla,Melilla,2014,Autopistas de peaje,0,0,Subtotal Melilla,0,0,42,421
Melilla,Melilla,2014,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,159,421
Melilla,Melilla,2014,Carreteras convencionales,0,0,Subtotal Melilla,0,0,220,421
Melilla,Melilla,2015,Autopistas de peaje,0,0,Subtotal Melilla,0,0,33,402
Melilla,Melilla,2015,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,153,402
Melilla,Melilla,2015,Carreteras convencionales,0,0,Subtotal Melilla,0,0,216,402
Melilla,Melilla,2016,Autopistas de peaje,0,0,Subtotal Melilla,0,0,42,432
Melilla,Melilla,2016,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,156,432
Melilla,Melilla,2016,Carreteras convencionales,0,0,Subtotal Melilla,0,0,234,432
Melilla,Melilla,2017,Autopistas de peaje,0,0,Subtotal Melilla,0,0,34,405
Melilla,Melilla,2017,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,164,405
Melilla,Melilla,2017,Carreteras convencionales,0,0,Subtotal Melilla,0,0,207,405
Melilla,Melilla,2018,Autopistas de peaje,0,0,Subtotal Melilla,0,0,45,495
Melilla,Melilla,2018,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,196,495
Melilla,Melilla,2018,Carreteras convencionales,0,0,Subtotal Melilla,0,0,254,495
Melilla,Melilla,2019,Autopistas de peaje,0,0,Subtotal Melilla,0,0,41,408
Melilla,Melilla,2019,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,201,408
Melilla,Melilla,2019,Carreteras convencionales,0,0,Subtotal Melilla,0,0,166,408
Melilla,Melilla,2020,Autopistas de peaje,0,0,Subtotal Melilla,0,0,18,338
Melilla,Melilla,2020,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,156,338
Melilla,Melilla,2020,Carreteras convencionales,0,0,Subtotal Melilla,0,0,164,338
Melilla,Melilla,2021,Autopistas de peaje,0,0,Subtotal Melilla,0,0,29,386
Melilla,Melilla,2021,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,191,386
Melilla,Melilla,2021,Carreteras convencionales,0,0,Subtotal Melilla,0,0,166,386
Melilla,Melilla,2022,Autopistas de peaje,0,0,Subtotal Melilla,0,0,23,455
Melilla,Melilla,2022,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,244,455
Melilla,Melilla,2022,Carreteras convencionales,0,0,Subtotal Melilla,0,0,188,455
"Murcia, Región de",Murcia,2008,Autopistas de peaje,0,21,"Subtotal Murcia, Región de",0,21,93,874
"Murcia, Región de",Murcia,2008,Autopistas libres y autovías,15,21,"Subtotal Murcia, Región de",15,21,294,874
"Murcia, Región de",Murcia,2008,Carreteras convencionales,6,21,"Subtotal Murcia, Región de",6,21,487,874
"Murcia, Región de",Murcia,2009,Autopistas de peaje,0,23,"Subtotal Murcia, Región de",0,23,68,758
"Murcia, Región de",Murcia,2009,Autopistas libres y autovías,17,23,"Subtotal Murcia, Región de",17,23,281,758
"Murcia, Región de",Murcia,2009,Carreteras convencionales,6,23,"Subtotal Murcia, Región de",6,23,409,758
"Murcia, Región de",Murcia,2010,Autopistas de peaje,1,19,"Subtotal Murcia, Región de",1,19,77,686
"Murcia, Región de",Murcia,2010,Autopistas libres y autovías,16,19,"Subtotal Murcia, Región de",16,19,251,686
"Murcia, Región de",Murcia,2010,Carreteras convencionales,2,19,"Subtotal Murcia, Región de",2,19,358,686
"Murcia, Región de",Murcia,2011,Autopistas de peaje,0,19,"Subtotal Murcia, Región de",0,19,30,571
"Murcia, Región de",Murcia,2011,Autopistas libres y autovías,11,19,"Subtotal Murcia, Región de",11,19,218,571
"Murcia, Región de",Murcia,2011,Carreteras convencionales,8,19,"Subtotal Murcia, Región de",8,19,323,571
"Murcia, Región de",Murcia,2012,Autopistas de peaje,1,9,"Subtotal Murcia, Región de",1,9,44,515
"Murcia, Región de",Murcia,2012,Autopistas libres y autovías,7,9,"Subtotal Murcia, Región de",7,9,197,515
"Murcia, Región de",Murcia,2012,Carreteras convencionales,1,9,"Subtotal Murcia, Región de",1,9,274,515
"Murcia, Región de",Murcia,2013,Autopistas de peaje,1,6,"Subtotal Murcia, Región de",1,6,41,444
"Murcia, Región de",Murcia,2013,Autopistas libres y autovías,4,6,"Subtotal Murcia, Región de",4,6,177,444
"Murcia, Región de",Murcia,2013,Carreteras convencionales,1,6,"Subtotal Murcia, Región de",1,6,226,444
"Murcia, Región de",Murcia,2014,Autopistas de peaje,2,12,"Subtotal Murcia, Región de",2,12,42,421
"Murcia, Región de",Murcia,2014,Autopistas libres y autovías,7,12,"Subtotal Murcia, Región de",7,12,159,421
"Murcia, Región de",Murcia,2014,Carreteras convencionales,3,12,"Subtotal Murcia, Región de",3,12,220,421
"Murcia, Región de",Murcia,2015,Autopistas de peaje,3,10,"Subtotal Murcia, Región de",3,10,33,402
"Murcia, Región de",Murcia,2015,Autopistas libres y autovías,5,10,"Subtotal Murcia, Región de",5,10,153,402
"Murcia, Región de",Murcia,2015,Carreteras convencionales,2,10,"Subtotal Murcia, Región de",2,10,216,402
"Murcia, Región de",Murcia,2016,Autopistas de peaje,0,10,"Subtotal Murcia, Región de",0,10,42,432
"Murcia, Región de",Murcia,2016,Autopistas libres y autovías,7,10,"Subtotal Murcia, Región de",7,10,156,432
"Murcia, Región de",Murcia,2016,Carreteras convencionales,3,10,"Subtotal Murcia, Región de",3,10,234,432
"Murcia, Región de",Murcia,2017,Autopistas de peaje,1,18,"Subtotal Murcia, Región de",1,18,34,405
"Murcia, Región de",Murcia,2017,Autopistas libres y autovías,16,18,"Subtotal Murcia, Región de",16,18,164,405
"Murcia, Región de",Murcia,2017,Carreteras convencionales,1,18,"Subtotal Murcia, Región de",1,18,207,405
"Murcia, Región de",Murcia,2018,Autopistas de peaje,0,16,"Subtotal Murcia, Región de",0,16,45,495
"Murcia, Región de",Murcia,2018,Autopistas libres y autovías,13,16,"Subtotal Murcia, Región de",13,16,196,495
"Murcia, Región de",Murcia,2018,Carreteras convencionales,3,16,"Subtotal Murcia, Región de",3,16,254,495
"Murcia, Región de",Murcia,2019,Autopistas de peaje,2,11,"Subtotal Murcia, Región de",2,11,41,408
"Murcia, Región de",Murcia,2019,Autopistas libres y autovías,8,11,"Subtotal Murcia, Región de",8,11,201,408
"Murcia, Región de",Murcia,2019,Carreteras convencionales,1,11,"Subtotal Murcia, Región de",1,11,166,408
"Murcia, Región de",Murcia,2020,Autopistas de peaje,2,8,"Subtotal Murcia, Región de",2,8,18,338
"Murcia, Región de",Murcia,2020,Autopistas libres y autovías,5,8,"Subtotal Murcia, Región de",5,8,156,338
"Murcia, Región de",Murcia,2020,Carreteras convencionales,1,8,"Subtotal Murcia, Región de",1,8,164,338
"Murcia, Región de",Murcia,2021,Autopistas de peaje,3,12,"Subtotal Murcia, Región de",3,12,29,386
