year,comunidad,provincia,Carburante,cantidad,Textbox4,Textbox6,Textbox10
2014,Cataluña,Tarragona,Gasolina 98 E5,,,Total 2014,
2014,Cataluña,Tarragona,Gasolina 98 E10,,,Total 2014,
2014,Cataluña,Tarragona,Gasolina 98,148,971,Total 2014,6.644
2014,Cataluña,Tarragona,Gasóleo A habitual,218,1.340,Total 2014,9.807
2014,Cataluña,Tarragona,Gasóleo Premium,,,Total 2014,
2014,Cataluña,Tarragona,Nuevo gasóleo A,155,959,Total 2014,6.908
2014,Cataluña,Tarragona,Gasóleo B,61,211,Total 2014,3.026
2014,Cataluña,Tarragona,Gasóleo C,1,20,Total 2014,64
2014,Cataluña,Tarragona,Biodiésel,5,39,Total 2014,162
2014,Cataluña,Tarragona,Bioetanol,,2,Total 2014,15
2014,Cataluña,Tarragona,Gases licuados del petróleo,7,74,Total 2014,369
2014,Cataluña,Tarragona,Gas natural comprimido,,4,Total 2014,7
2014,Cataluña,Tarragona,Gas natural licuado,,,Total 2014,
2014,Ceuta,Ceuta,Gasolina 95 E5,,,Total 2014,
2014,Ceuta,Ceuta,Gasolina 95 E10,,,Total 2014,
2014,Ceuta,Ceuta,Gasolina 95 E5 Premium,,,Total 2014,
2014,Ceuta,Ceuta,Gasolina 95,,,Total 2014,135
2014,Ceuta,Ceuta,Gasolina 95 (G.protección),9,9,Total 2014,9.056
2014,Ceuta,Ceuta,Gasolina 98 E5,,,Total 2014,
2014,Ceuta,Ceuta,Gasolina 98 E10,,,Total 2014,
2014,Ceuta,Ceuta,Gasolina 98,9,9,Total 2014,6.644
2014,Ceuta,Ceuta,Gasóleo A habitual,9,9,Total 2014,9.807
2014,Ceuta,Ceuta,Gasóleo Premium,,,Total 2014,
2014,Ceuta,Ceuta,Nuevo gasóleo A,4,4,Total 2014,6.908
2014,Ceuta,Ceuta,Gasóleo B,,,Total 2014,3.026
2014,Ceuta,Ceuta,Gasóleo C,,,Total 2014,64
2014,Ceuta,Ceuta,Biodiésel,,,Total 2014,162
2014,Ceuta,Ceuta,Bioetanol,,,Total 2014,15
2014,Ceuta,Ceuta,Gases licuados del petróleo,,,Total 2014,369
2014,Ceuta,Ceuta,Gas natural comprimido,,,Total 2014,7
2014,Ceuta,Ceuta,Gas natural licuado,,,Total 2014,
2014,Comunitat Valenciana,Alicante/Alacant,Gasolina 95 E5,,,Total 2014,
2014,Comunitat Valenciana,Alicante/Alacant,Gasolina 95 E10,,,Total 2014,
2014,Comunitat Valenciana,Alicante/Alacant,Gasolina 95 E5 Premium,,,Total 2014,
2014,Comunitat Valenciana,Alicante/Alacant,Gasolina 95,3,16,Total 2014,135
2014,Comunitat Valenciana,Alicante/Alacant,Gasolina 95 (G.protección),353,1.070,Total 2014,9.056
2014,Comunitat Valenciana,Alicante/Alacant,Gasolina 98 E5,,,Total 2014,
2014,Comunitat Valenciana,Alicante/Alacant,Gasolina 98 E10,,,Total 2014,
2014,Comunitat Valenciana,Alicante/Alacant,Gasolina 98,293,769,Total 2014,6.644
2014,Comunitat Valenciana,Alicante/Alacant,Gasóleo A habitual,361,1.097,Total 2014,9.807
2014,Comunitat Valenciana,Alicante/Alacant,Gasóleo Premium,,,Total 2014,
2014,Comunitat Valenciana,Alicante/Alacant,Nuevo gasóleo A,313,792,Total 2014,6.908
2014,Comunitat Valenciana,Alicante/Alacant,Gasóleo B,75,283,Total 2014,3.026
2014,Comunitat Valenciana,Alicante/Alacant,Gasóleo C,1,4,Total 2014,64
2014,Comunitat Valenciana,Alicante/Alacant,Biodiésel,2,10,Total 2014,162
2014,Comunitat Valenciana,Alicante/Alacant,Bioetanol,,1,Total 2014,15
2014,Comunitat Valenciana,Alicante/Alacant,Gases licuados del petróleo,17,32,Total 2014,369
2014,Comunitat Valenciana,Alicante/Alacant,Gas natural comprimido,,1,Total 2014,7
2014,Comunitat Valenciana,Alicante/Alacant,Gas natural licuado,,,Total 2014,
2014,Comunitat Valenciana,Castellón/Castelló,Gasolina 95 E5,,,Total 2014,
2014,Comunitat Valenciana,Castellón/Castelló,Gasolina 95 E10,,,Total 2014,
2014,Comunitat Valenciana,Castellón/Castelló,Gasolina 95 E5 Premium,,,Total 2014,
2014,Comunitat Valenciana,Castellón/Castelló,Gasolina 95,,16,Total 2014,135
2014,Comunitat Valenciana,Castellón/Castelló,Gasolina 95 (G.protección),167,1.070,Total 2014,9.056
2014,Comunitat Valenciana,Castellón/Castelló,Gasolina 98 E5,,,Total 2014,
2014,Comunitat Valenciana,Castellón/Castelló,Gasolina 98 E10,,,Total 2014,
2014,Comunitat Valenciana,Castellón/Castelló,Gasolina 98,105,769,Total 2014,6.644
2014,Comunitat Valenciana,Castellón/Castelló,Gasóleo A habitual,169,1.097,Total 2014,9.807
2014,Comunitat Valenciana,Castellón/Castelló,Gasóleo Premium,,,Total 2014,
2014,Comunitat Valenciana,Castellón/Castelló,Nuevo gasóleo A,109,792,Total 2014,6.908
2014,Comunitat Valenciana,Castellón/Castelló,Gasóleo B,61,283,Total 2014,3.026
2014,Comunitat Valenciana,Castellón/Castelló,Gasóleo C,2,4,Total 2014,64
2014,Comunitat Valenciana,Castellón/Castelló,Biodiésel,3,10,Total 2014,162
2014,Comunitat Valenciana,Castellón/Castelló,Bioetanol,,1,Total 2014,15
2014,Comunitat Valenciana,Castellón/Castelló,Gases licuados del petróleo,3,32,Total 2014,369
2014,Comunitat Valenciana,Castellón/Castelló,Gas natural comprimido,,1,Total 2014,7
2014,Comunitat Valenciana,Castellón/Castelló,Gas natural licuado,,,Total 2014,
2014,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95 E5,,,Total 2014,
2014,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95 E10,,,Total 2014,
2014,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95 E5 Premium,,,Total 2014,
2014,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95,13,16,Total 2014,135
2014,Comunitat Valenciana,Valencia/Valéncia,Gasolina 95 (G.protección),550,1.070,Total 2014,9.056
2014,Comunitat Valenciana,Valencia/Valéncia,Gasolina 98 E5,,,Total 2014,
2014,Comunitat Valenciana,Valencia/Valéncia,Gasolina 98 E10,,,Total 2014,
2014,Comunitat Valenciana,Valencia/Valéncia,Gasolina 98,371,769,Total 2014,6.644
2014,Comunitat Valenciana,Valencia/Valéncia,Gasóleo A habitual,567,1.097,Total 2014,9.807
2014,Comunitat Valenciana,Valencia/Valéncia,Gasóleo Premium,,,Total 2014,
2014,Comunitat Valenciana,Valencia/Valéncia,Nuevo gasóleo A,370,792,Total 2014,6.908
2014,Comunitat Valenciana,Valencia/Valéncia,Gasóleo B,147,283,Total 2014,3.026
2014,Comunitat Valenciana,Valencia/Valéncia,Gasóleo C,1,4,Total 2014,64
2014,Comunitat Valenciana,Valencia/Valéncia,Biodiésel,5,10,Total 2014,162
2014,Comunitat Valenciana,Valencia/Valéncia,Bioetanol,1,1,Total 2014,15
2014,Comunitat Valenciana,Valencia/Valéncia,Gases licuados del petróleo,12,32,Total 2014,369
2014,Comunitat Valenciana,Valencia/Valéncia,Gas natural comprimido,1,1,Total 2014,7
2014,Comunitat Valenciana,Valencia/Valéncia,Gas natural licuado,,,Total 2014,
2014,Extremadura,Badajoz,Gasolina 95 E5,,,Total 2014,
2014,Extremadura,Badajoz,Gasolina 95 E10,,,Total 2014,
2014,Extremadura,Badajoz,Gasolina 95 E5 Premium,,,Total 2014,
2014,Extremadura,Badajoz,Gasolina 95,3,4,Total 2014,135
2014,Extremadura,Badajoz,Gasolina 95 (G.protección),187,296,Total 2014,9.056
2014,Extremadura,Badajoz,Gasolina 98 E5,,,Total 2014,
2014,Extremadura,Badajoz,Gasolina 98 E10,,,Total 2014,
2014,Extremadura,Badajoz,Gasolina 98,89,144,Total 2014,6.644
2014,Extremadura,Badajoz,Gasóleo A habitual,221,337,Total 2014,9.807
2014,Extremadura,Badajoz,Gasóleo Premium,,,Total 2014,
2014,Extremadura,Badajoz,Nuevo gasóleo A,120,191,Total 2014,6.908
2014,Extremadura,Badajoz,Gasóleo B,114,166,Total 2014,3.026
2014,Extremadura,Badajoz,Gasóleo C,,,Total 2014,64
2014,Extremadura,Badajoz,Biodiésel,1,3,Total 2014,162
2014,Extremadura,Badajoz,Bioetanol,,,Total 2014,15
2014,Extremadura,Badajoz,Gases licuados del petróleo,3,7,Total 2014,369
2014,Extremadura,Badajoz,Gas natural comprimido,,,Total 2014,7
2014,Extremadura,Badajoz,Gas natural licuado,,,Total 2014,
2014,Extremadura,Cáceres,Gasolina 95 E5,,,Total 2014,
2014,Extremadura,Cáceres,Gasolina 95 E10,,,Total 2014,
2014,Extremadura,Cáceres,Gasolina 95 E5 Premium,,,Total 2014,
2014,Extremadura,Cáceres,Gasolina 95,1,4,Total 2014,135
2014,Extremadura,Cáceres,Gasolina 95 (G.protección),109,296,Total 2014,9.056
2014,Extremadura,Cáceres,Gasolina 98 E5,,,Total 2014,
2014,Extremadura,Cáceres,Gasolina 98 E10,,,Total 2014,
2014,Extremadura,Cáceres,Gasolina 98,55,144,Total 2014,6.644
2014,Extremadura,Cáceres,Gasóleo A habitual,116,337,Total 2014,9.807
2014,Extremadura,Cáceres,Gasóleo Premium,,,Total 2014,
2014,Extremadura,Cáceres,Nuevo gasóleo A,71,191,Total 2014,6.908
2014,Extremadura,Cáceres,Gasóleo B,52,166,Total 2014,3.026
2014,Extremadura,Cáceres,Gasóleo C,,,Total 2014,64
2014,Extremadura,Cáceres,Biodiésel,2,3,Total 2014,162
2014,Extremadura,Cáceres,Bioetanol,,,Total 2014,15
2014,Extremadura,Cáceres,Gases licuados del petróleo,4,7,Total 2014,369
2014,Extremadura,Cáceres,Gas natural comprimido,,,Total 2014,7
2014,Extremadura,Cáceres,Gas natural licuado,,,Total 2014,
2014,Galicia,"Coruña, A",Gasolina 95 E5,,,Total 2014,
2014,Galicia,"Coruña, A",Gasolina 95 E10,,,Total 2014,
2014,Galicia,"Coruña, A",Gasolina 95 E5 Premium,,,Total 2014,
2014,Galicia,"Coruña, A",Gasolina 95,3,4,Total 2014,135
2014,Galicia,"Coruña, A",Gasolina 95 (G.protección),240,601,Total 2014,9.056
2014,Galicia,"Coruña, A",Gasolina 98 E5,,,Total 2014,
2014,Galicia,"Coruña, A",Gasolina 98 E10,,,Total 2014,
2014,Galicia,"Coruña, A",Gasolina 98,195,488,Total 2014,6.644
2014,Galicia,"Coruña, A",Gasóleo A habitual,245,619,Total 2014,9.807
2014,Galicia,"Coruña, A",Gasóleo Premium,,,Total 2014,
2014,Galicia,"Coruña, A",Nuevo gasóleo A,204,490,Total 2014,6.908
2014,Galicia,"Coruña, A",Gasóleo B,99,222,Total 2014,3.026
2014,Galicia,"Coruña, A",Gasóleo C,2,5,Total 2014,64
2014,Galicia,"Coruña, A",Biodiésel,5,9,Total 2014,162
2014,Galicia,"Coruña, A",Bioetanol,1,1,Total 2014,15
2014,Galicia,"Coruña, A",Gases licuados del petróleo,12,21,Total 2014,369
2014,Galicia,"Coruña, A",Gas natural comprimido,,,Total 2014,7
2014,Galicia,"Coruña, A",Gas natural licuado,,,Total 2014,
2014,Galicia,Lugo,Gasolina 95 E5,,,Total 2014,
2014,Galicia,Lugo,Gasolina 95 E10,,,Total 2014,
2014,Galicia,Lugo,Gasolina 95 E5 Premium,,,Total 2014,
2014,Galicia,Lugo,Gasolina 95,,4,Total 2014,135
2014,Galicia,Lugo,Gasolina 95 (G.protección),105,601,Total 2014,9.056
2014,Galicia,Lugo,Gasolina 98 E5,,,Total 2014,
2014,Galicia,Lugo,Gasolina 98 E10,,,Total 2014,
2014,Galicia,Lugo,Gasolina 98,72,488,Total 2014,6.644
2014,Galicia,Lugo,Gasóleo A habitual,110,619,Total 2014,9.807
2014,Galicia,Lugo,Gasóleo Premium,,,Total 2014,
2014,Galicia,Lugo,Nuevo gasóleo A,84,490,Total 2014,6.908
2014,Galicia,Lugo,Gasóleo B,61,222,Total 2014,3.026
2014,Galicia,Lugo,Gasóleo C,,5,Total 2014,64
2014,Galicia,Lugo,Biodiésel,2,9,Total 2014,162
2014,Galicia,Lugo,Bioetanol,,1,Total 2014,15
2014,Galicia,Lugo,Gases licuados del petróleo,1,21,Total 2014,369
2014,Galicia,Lugo,Gas natural comprimido,,,Total 2014,7
2014,Galicia,Lugo,Gas natural licuado,,,Total 2014,
2014,Galicia,Ourense,Gasolina 95 E5,,,Total 2014,
2014,Galicia,Ourense,Gasolina 95 E10,,,Total 2014,
2014,Galicia,Ourense,Gasolina 95 E5 Premium,,,Total 2014,
2014,Galicia,Ourense,Gasolina 95,,4,Total 2014,135
2014,Galicia,Ourense,Gasolina 95 (G.protección),92,601,Total 2014,9.056
2014,Galicia,Ourense,Gasolina 98 E5,,,Total 2014,
2014,Galicia,Ourense,Gasolina 98 E10,,,Total 2014,
2014,Galicia,Ourense,Gasolina 98,79,488,Total 2014,6.644
2014,Galicia,Ourense,Gasóleo A habitual,94,619,Total 2014,9.807
2014,Galicia,Ourense,Gasóleo Premium,,,Total 2014,
2014,Galicia,Ourense,Nuevo gasóleo A,65,490,Total 2014,6.908
2014,Galicia,Ourense,Gasóleo B,35,222,Total 2014,3.026
2014,Galicia,Ourense,Gasóleo C,,5,Total 2014,64
2014,Galicia,Ourense,Biodiésel,1,9,Total 2014,162
2014,Galicia,Ourense,Bioetanol,,1,Total 2014,15
2014,Galicia,Ourense,Gases licuados del petróleo,3,21,Total 2014,369
2014,Galicia,Ourense,Gas natural comprimido,,,Total 2014,7
2014,Galicia,Ourense,Gas natural licuado,,,Total 2014,
2014,Galicia,Pontevedra,Gasolina 95 E5,,,Total 2014,
2014,Galicia,Pontevedra,Gasolina 95 E10,,,Total 2014,
2014,Galicia,Pontevedra,Gasolina 95 E5 Premium,,,Total 2014,
2014,Galicia,Pontevedra,Gasolina 95,1,4,Total 2014,135
2014,Galicia,Pontevedra,Gasolina 95 (G.protección),164,601,Total 2014,9.056
2014,Galicia,Pontevedra,Gasolina 98 E5,,,Total 2014,
2014,Galicia,Pontevedra,Gasolina 98 E10,,,Total 2014,
2014,Galicia,Pontevedra,Gasolina 98,142,488,Total 2014,6.644
2014,Galicia,Pontevedra,Gasóleo A habitual,170,619,Total 2014,9.807
2014,Galicia,Pontevedra,Gasóleo Premium,,,Total 2014,
2014,Galicia,Pontevedra,Nuevo gasóleo A,137,490,Total 2014,6.908
2014,Galicia,Pontevedra,Gasóleo B,27,222,Total 2014,3.026
2014,Galicia,Pontevedra,Gasóleo C,3,5,Total 2014,64
2014,Galicia,Pontevedra,Biodiésel,1,9,Total 2014,162
2014,Galicia,Pontevedra,Bioetanol,,1,Total 2014,15
2014,Galicia,Pontevedra,Gases licuados del petróleo,5,21,Total 2014,369
2014,Galicia,Pontevedra,Gas natural comprimido,,,Total 2014,7
2014,Galicia,Pontevedra,Gas natural licuado,,,Total 2014,
2014,"Madrid, Comunidad de",Madrid,Gasolina 95 E5,,,Total 2014,
2014,"Madrid, Comunidad de",Madrid,Gasolina 95 E10,,,Total 2014,
2014,"Madrid, Comunidad de",Madrid,Gasolina 95 E5 Premium,,,Total 2014,
2014,"Madrid, Comunidad de",Madrid,Gasolina 95,20,20,Total 2014,135
2014,"Madrid, Comunidad de",Madrid,Gasolina 95 (G.protección),606,606,Total 2014,9.056
2014,"Madrid, Comunidad de",Madrid,Gasolina 98 E5,,,Total 2014,
2014,"Madrid, Comunidad de",Madrid,Gasolina 98 E10,,,Total 2014,
2014,"Madrid, Comunidad de",Madrid,Gasolina 98,510,510,Total 2014,6.644
2014,"Madrid, Comunidad de",Madrid,Gasóleo A habitual,616,616,Total 2014,9.807
2014,"Madrid, Comunidad de",Madrid,Gasóleo Premium,,,Total 2014,
2014,"Madrid, Comunidad de",Madrid,Nuevo gasóleo A,558,558,Total 2014,6.908
2014,"Madrid, Comunidad de",Madrid,Gasóleo B,35,35,Total 2014,3.026
2014,"Madrid, Comunidad de",Madrid,Gasóleo C,4,4,Total 2014,64
2014,"Madrid, Comunidad de",Madrid,Biodiésel,4,4,Total 2014,162
2014,"Madrid, Comunidad de",Madrid,Bioetanol,2,2,Total 2014,15
2014,"Madrid, Comunidad de",Madrid,Gases licuados del petróleo,48,48,Total 2014,369
2014,"Madrid, Comunidad de",Madrid,Gas natural comprimido,,,Total 2014,7
2014,"Madrid, Comunidad de",Madrid,Gas natural licuado,,,Total 2014,
2014,Melilla,Melilla,Gasolina 95 E5,,,Total 2014,
2014,Melilla,Melilla,Gasolina 95 E10,,,Total 2014,
2014,Melilla,Melilla,Gasolina 95 E5 Premium,,,Total 2014,
2014,Melilla,Melilla,Gasolina 95,,,Total 2014,135
2014,Melilla,Melilla,Gasolina 95 (G.protección),13,13,Total 2014,9.056
2014,Melilla,Melilla,Gasolina 98 E5,,,Total 2014,
2014,Melilla,Melilla,Gasolina 98 E10,,,Total 2014,
2014,Melilla,Melilla,Gasolina 98,,,Total 2014,6.644
2014,Melilla,Melilla,Gasóleo A habitual,13,13,Total 2014,9.807
2014,Melilla,Melilla,Gasóleo Premium,,,Total 2014,
2014,Melilla,Melilla,Nuevo gasóleo A,10,10,Total 2014,6.908
2014,Melilla,Melilla,Gasóleo B,,,Total 2014,3.026
2014,Melilla,Melilla,Gasóleo C,,,Total 2014,64
2014,Melilla,Melilla,Biodiésel,,,Total 2014,162
2014,Melilla,Melilla,Bioetanol,,,Total 2014,15
2014,Melilla,Melilla,Gases licuados del petróleo,,,Total 2014,369
2014,Melilla,Melilla,Gas natural comprimido,,,Total 2014,7
2014,Melilla,Melilla,Gas natural licuado,,,Total 2014,
2014,"Murcia, Región de",Murcia,Gasolina 95 E5,,,Total 2014,
2014,"Murcia, Región de",Murcia,Gasolina 95 E10,,,Total 2014,
2014,"Murcia, Región de",Murcia,Gasolina 95 E5 Premium,,,Total 2014,
2014,"Murcia, Región de",Murcia,Gasolina 95,1,1,Total 2014,135
2014,"Murcia, Región de",Murcia,Gasolina 95 (G.protección),336,336,Total 2014,9.056
2014,"Murcia, Región de",Murcia,Gasolina 98 E5,,,Total 2014,
2014,"Murcia, Región de",Murcia,Gasolina 98 E10,,,Total 2014,
2014,"Murcia, Región de",Murcia,Gasolina 98,271,271,Total 2014,6.644
2014,"Murcia, Región de",Murcia,Gasóleo A habitual,366,366,Total 2014,9.807
2014,"Murcia, Región de",Murcia,Gasóleo Premium,,,Total 2014,
2014,"Murcia, Región de",Murcia,Nuevo gasóleo A,273,273,Total 2014,6.908
2014,"Murcia, Región de",Murcia,Gasóleo B,127,127,Total 2014,3.026
2014,"Murcia, Región de",Murcia,Gasóleo C,3,3,Total 2014,64
2014,"Murcia, Región de",Murcia,Biodiésel,3,3,Total 2014,162
2014,"Murcia, Región de",Murcia,Bioetanol,,,Total 2014,15
2014,"Murcia, Región de",Murcia,Gases licuados del petróleo,6,6,Total 2014,369
2014,"Murcia, Región de",Murcia,Gas natural comprimido,,,Total 2014,7
2014,"Murcia, Región de",Murcia,Gas natural licuado,,,Total 2014,
2014,"Navarra, Comunidad Foral de",Navarra,Gasolina 95 E5,,,Total 2014,
2014,"Navarra, Comunidad Foral de",Navarra,Gasolina 95 E10,,,Total 2014,
2014,"Navarra, Comunidad Foral de",Navarra,Gasolina 95 E5 Premium,,,Total 2014,
2014,"Navarra, Comunidad Foral de",Navarra,Gasolina 95,,,Total 2014,135
2014,"Navarra, Comunidad Foral de",Navarra,Gasolina 95 (G.protección),190,190,Total 2014,9.056
2014,"Navarra, Comunidad Foral de",Navarra,Gasolina 98 E5,,,Total 2014,
2014,"Navarra, Comunidad Foral de",Navarra,Gasolina 98 E10,,,Total 2014,
2014,"Navarra, Comunidad Foral de",Navarra,Gasolina 98,93,93,Total 2014,6.644
2014,"Navarra, Comunidad Foral de",Navarra,Gasóleo A habitual,224,224,Total 2014,9.807
2014,"Navarra, Comunidad Foral de",Navarra,Gasóleo Premium,,,Total 2014,
2014,"Navarra, Comunidad Foral de",Navarra,Nuevo gasóleo A,105,105,Total 2014,6.908
2014,"Navarra, Comunidad Foral de",Navarra,Gasóleo B,113,113,Total 2014,3.026
2014,"Navarra, Comunidad Foral de",Navarra,Gasóleo C,1,1,Total 2014,64
2014,"Navarra, Comunidad Foral de",Navarra,Biodiésel,12,12,Total 2014,162
2014,"Navarra, Comunidad Foral de",Navarra,Bioetanol,2,2,Total 2014,15
2014,"Navarra, Comunidad Foral de",Navarra,Gases licuados del petróleo,7,7,Total 2014,369
2014,"Navarra, Comunidad Foral de",Navarra,Gas natural comprimido,,,Total 2014,7
2014,"Navarra, Comunidad Foral de",Navarra,Gas natural licuado,,,Total 2014,
2014,País Vasco,Álava,Gasolina 95 E5,,,Total 2014,
2014,País Vasco,Álava,Gasolina 95 E10,,,Total 2014,
2014,País Vasco,Álava,Gasolina 95 E5 Premium,,,Total 2014,
2014,País Vasco,Álava,Gasolina 95,,,Total 2014,135
2014,País Vasco,Álava,Gasolina 95 (G.protección),52,271,Total 2014,9.056
2014,País Vasco,Álava,Gasolina 98 E5,,,Total 2014,
2014,País Vasco,Álava,Gasolina 98 E10,,,Total 2014,
2014,País Vasco,Álava,Gasolina 98,41,223,Total 2014,6.644
2014,País Vasco,Álava,Gasóleo A habitual,58,283,Total 2014,9.807
2014,País Vasco,Álava,Gasóleo Premium,,,Total 2014,
2014,País Vasco,Álava,Nuevo gasóleo A,39,210,Total 2014,6.908
2014,País Vasco,Álava,Gasóleo B,14,56,Total 2014,3.026
2014,País Vasco,Álava,Gasóleo C,1,6,Total 2014,64
2014,País Vasco,Álava,Biodiésel,9,25,Total 2014,162
2014,País Vasco,Álava,Bioetanol,2,6,Total 2014,15
2014,País Vasco,Álava,Gases licuados del petróleo,3,21,Total 2014,369
2014,País Vasco,Álava,Gas natural comprimido,,,Total 2014,7
2014,País Vasco,Álava,Gas natural licuado,,,Total 2014,
2014,País Vasco,Guipúzcoa,Gasolina 95 E5,,,Total 2014,
2014,País Vasco,Guipúzcoa,Gasolina 95 E10,,,Total 2014,
2014,País Vasco,Guipúzcoa,Gasolina 95 E5 Premium,,,Total 2014,
2014,País Vasco,Guipúzcoa,Gasolina 95,,,Total 2014,135
2014,País Vasco,Guipúzcoa,Gasolina 95 (G.protección),109,271,Total 2014,9.056
2014,País Vasco,Guipúzcoa,Gasolina 98 E5,,,Total 2014,
2014,País Vasco,Guipúzcoa,Gasolina 98 E10,,,Total 2014,
2014,País Vasco,Guipúzcoa,Gasolina 98,90,223,Total 2014,6.644
2014,País Vasco,Guipúzcoa,Gasóleo A habitual,118,283,Total 2014,9.807
2014,País Vasco,Guipúzcoa,Gasóleo Premium,,,Total 2014,
2014,País Vasco,Guipúzcoa,Nuevo gasóleo A,89,210,Total 2014,6.908
2014,País Vasco,Guipúzcoa,Gasóleo B,25,56,Total 2014,3.026
2014,País Vasco,Guipúzcoa,Gasóleo C,2,6,Total 2014,64
2014,País Vasco,Guipúzcoa,Biodiésel,7,25,Total 2014,162
2014,País Vasco,Guipúzcoa,Bioetanol,3,6,Total 2014,15
2014,País Vasco,Guipúzcoa,Gases licuados del petróleo,10,21,Total 2014,369
2014,País Vasco,Guipúzcoa,Gas natural comprimido,,,Total 2014,7
2014,País Vasco,Guipúzcoa,Gas natural licuado,,,Total 2014,
2014,País Vasco,Vizcaya,Gasolina 95 E5,,,Total 2014,
2014,País Vasco,Vizcaya,Gasolina 95 E10,,,Total 2014,
2014,País Vasco,Vizcaya,Gasolina 95 E5 Premium,,,Total 2014,
2014,País Vasco,Vizcaya,Gasolina 95,,,Total 2014,135
2014,País Vasco,Vizcaya,Gasolina 95 (G.protección),110,271,Total 2014,9.056
2014,País Vasco,Vizcaya,Gasolina 98 E5,,,Total 2014,
2014,País Vasco,Vizcaya,Gasolina 98 E10,,,Total 2014,
2014,País Vasco,Vizcaya,Gasolina 98,92,223,Total 2014,6.644
2014,País Vasco,Vizcaya,Gasóleo A habitual,107,283,Total 2014,9.807
2014,País Vasco,Vizcaya,Gasóleo Premium,,,Total 2014,
2014,País Vasco,Vizcaya,Nuevo gasóleo A,82,210,Total 2014,6.908
2014,País Vasco,Vizcaya,Gasóleo B,17,56,Total 2014,3.026
2014,País Vasco,Vizcaya,Gasóleo C,3,6,Total 2014,64
2014,País Vasco,Vizcaya,Biodiésel,9,25,Total 2014,162
2014,País Vasco,Vizcaya,Bioetanol,1,6,Total 2014,15
2014,País Vasco,Vizcaya,Gases licuados del petróleo,8,21,Total 2014,369
2014,País Vasco,Vizcaya,Gas natural comprimido,,,Total 2014,7
2014,País Vasco,Vizcaya,Gas natural licuado,,,Total 2014,
2014,"Rioja, La","Rioja, La",Gasolina 95 E5,,,Total 2014,
2014,"Rioja, La","Rioja, La",Gasolina 95 E10,,,Total 2014,
2014,"Rioja, La","Rioja, La",Gasolina 95 E5 Premium,,,Total 2014,
2014,"Rioja, La","Rioja, La",Gasolina 95,,,Total 2014,135
2014,"Rioja, La","Rioja, La",Gasolina 95 (G.protección),67,67,Total 2014,9.056
