comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
Castilla - La Mancha,Albacete,2021,Carreteras convencionales,36,121,Subtotal Castilla - La Mancha,192,647,3.264,9.964
Castilla - La Mancha,Albacete,2022,Autopistas de peaje,0,96,Subtotal Castilla - La Mancha,11,709,268,10.641
Castilla - La Mancha,Albacete,2022,Autopistas libres y autovías,61,96,Subtotal Castilla - La Mancha,470,709,6.994,10.641
Castilla - La Mancha,Albacete,2022,Carreteras convencionales,35,96,Subtotal Castilla - La Mancha,228,709,3.379,10.641
Castilla - La Mancha,Ciudad Real,2005,Autopistas de peaje,0,316,Subtotal Castilla - La Mancha,4,1.511,1.682,16.966
Castilla - La Mancha,Ciudad Real,2005,Autopistas libres y autovías,120,316,Subtotal Castilla - La Mancha,810,1.511,7.360,16.966
Castilla - La Mancha,Ciudad Real,2005,Carreteras convencionales,196,316,Subtotal Castilla - La Mancha,697,1.511,7.924,16.966
Castilla - La Mancha,Ciudad Real,2006,Autopistas de peaje,12,294,Subtotal Castilla - La Mancha,22,1.514,1.670,16.429
Castilla - La Mancha,Ciudad Real,2006,Autopistas libres y autovías,125,294,Subtotal Castilla - La Mancha,835,1.514,7.694,16.429
Castilla - La Mancha,Ciudad Real,2006,Carreteras convencionales,157,294,Subtotal Castilla - La Mancha,657,1.514,7.065,16.429
Castilla - La Mancha,Ciudad Real,2007,Autopistas de peaje,0,233,Subtotal Castilla - La Mancha,30,1.465,1.710,17.696
Castilla - La Mancha,Ciudad Real,2007,Autopistas libres y autovías,122,233,Subtotal Castilla - La Mancha,824,1.465,8.442,17.696
Castilla - La Mancha,Ciudad Real,2007,Carreteras convencionales,111,233,Subtotal Castilla - La Mancha,611,1.465,7.544,17.696
Castilla - La Mancha,Ciudad Real,2008,Autopistas de peaje,0,177,Subtotal Castilla - La Mancha,16,1.129,1.669,15.353
Castilla - La Mancha,Ciudad Real,2008,Autopistas libres y autovías,96,177,Subtotal Castilla - La Mancha,663,1.129,7.536,15.353
Castilla - La Mancha,Ciudad Real,2008,Carreteras convencionales,81,177,Subtotal Castilla - La Mancha,450,1.129,6.148,15.353
Castilla - La Mancha,Ciudad Real,2009,Autopistas de peaje,0,172,Subtotal Castilla - La Mancha,12,992,1.493,13.968
Castilla - La Mancha,Ciudad Real,2009,Autopistas libres y autovías,100,172,Subtotal Castilla - La Mancha,632,992,7.151,13.968
Castilla - La Mancha,Ciudad Real,2009,Carreteras convencionales,72,172,Subtotal Castilla - La Mancha,348,992,5.324,13.968
Castilla - La Mancha,Ciudad Real,2010,Autopistas de peaje,0,197,Subtotal Castilla - La Mancha,18,1.013,1.400,13.307
Castilla - La Mancha,Ciudad Real,2010,Autopistas libres y autovías,129,197,Subtotal Castilla - La Mancha,657,1.013,7.081,13.307
Castilla - La Mancha,Ciudad Real,2010,Carreteras convencionales,68,197,Subtotal Castilla - La Mancha,338,1.013,4.826,13.307
Castilla - La Mancha,Ciudad Real,2011,Autopistas de peaje,0,166,Subtotal Castilla - La Mancha,10,844,1.213,11.979
Castilla - La Mancha,Ciudad Real,2011,Autopistas libres y autovías,100,166,Subtotal Castilla - La Mancha,534,844,6.198,11.979
Castilla - La Mancha,Ciudad Real,2011,Carreteras convencionales,66,166,Subtotal Castilla - La Mancha,300,844,4.568,11.979
Castilla - La Mancha,Ciudad Real,2012,Autopistas de peaje,0,128,Subtotal Castilla - La Mancha,10,787,1.203,11.659
Castilla - La Mancha,Ciudad Real,2012,Autopistas libres y autovías,71,128,Subtotal Castilla - La Mancha,478,787,5.983,11.659
Castilla - La Mancha,Ciudad Real,2012,Carreteras convencionales,57,128,Subtotal Castilla - La Mancha,299,787,4.473,11.659
Castilla - La Mancha,Ciudad Real,2013,Autopistas de peaje,0,112,Subtotal Castilla - La Mancha,18,702,1.224,11.245
Castilla - La Mancha,Ciudad Real,2013,Autopistas libres y autovías,65,112,Subtotal Castilla - La Mancha,438,702,5.912,11.245
Castilla - La Mancha,Ciudad Real,2013,Carreteras convencionales,47,112,Subtotal Castilla - La Mancha,246,702,4.109,11.245
Castilla - La Mancha,Ciudad Real,2014,Autopistas de peaje,0,99,Subtotal Castilla - La Mancha,8,673,957,10.973
Castilla - La Mancha,Ciudad Real,2014,Autopistas libres y autovías,51,99,Subtotal Castilla - La Mancha,420,673,5.865,10.973
Castilla - La Mancha,Ciudad Real,2014,Carreteras convencionales,48,99,Subtotal Castilla - La Mancha,245,673,4.151,10.973
Castilla - La Mancha,Ciudad Real,2015,Autopistas de peaje,0,111,Subtotal Castilla - La Mancha,7,619,896,10.750
Castilla - La Mancha,Ciudad Real,2015,Autopistas libres y autovías,67,111,Subtotal Castilla - La Mancha,405,619,5.825,10.750
Castilla - La Mancha,Ciudad Real,2015,Carreteras convencionales,44,111,Subtotal Castilla - La Mancha,207,619,4.029,10.750
Castilla - La Mancha,Ciudad Real,2016,Autopistas de peaje,0,112,Subtotal Castilla - La Mancha,7,708,867,11.354
Castilla - La Mancha,Ciudad Real,2016,Autopistas libres y autovías,77,112,Subtotal Castilla - La Mancha,483,708,6.482,11.354
Castilla - La Mancha,Ciudad Real,2016,Carreteras convencionales,35,112,Subtotal Castilla - La Mancha,218,708,4.005,11.354
Castilla - La Mancha,Ciudad Real,2017,Autopistas de peaje,0,109,Subtotal Castilla - La Mancha,10,668,1.019,12.024
Castilla - La Mancha,Ciudad Real,2017,Autopistas libres y autovías,73,109,Subtotal Castilla - La Mancha,451,668,6.630,12.024
Castilla - La Mancha,Ciudad Real,2017,Carreteras convencionales,36,109,Subtotal Castilla - La Mancha,207,668,4.375,12.024
Castilla - La Mancha,Ciudad Real,2018,Autopistas de peaje,0,109,Subtotal Castilla - La Mancha,8,663,1.061,12.156
Castilla - La Mancha,Ciudad Real,2018,Autopistas libres y autovías,67,109,Subtotal Castilla - La Mancha,443,663,7.001,12.156
Castilla - La Mancha,Ciudad Real,2018,Carreteras convencionales,42,109,Subtotal Castilla - La Mancha,212,663,4.094,12.156
Castilla - La Mancha,Ciudad Real,2019,Autopistas de peaje,0,91,Subtotal Castilla - La Mancha,7,638,1.068,11.955
Castilla - La Mancha,Ciudad Real,2019,Autopistas libres y autovías,67,91,Subtotal Castilla - La Mancha,457,638,7.124,11.955
Castilla - La Mancha,Ciudad Real,2019,Carreteras convencionales,24,91,Subtotal Castilla - La Mancha,174,638,3.763,11.955
Castilla - La Mancha,Ciudad Real,2020,Autopistas de peaje,0,72,Subtotal Castilla - La Mancha,9,465,519,7.787
Castilla - La Mancha,Ciudad Real,2020,Autopistas libres y autovías,39,72,Subtotal Castilla - La Mancha,286,465,4.429,7.787
Castilla - La Mancha,Ciudad Real,2020,Carreteras convencionales,33,72,Subtotal Castilla - La Mancha,170,465,2.839,7.787
Castilla - La Mancha,Ciudad Real,2021,Autopistas de peaje,0,88,Subtotal Castilla - La Mancha,8,647,555,9.964
Castilla - La Mancha,Ciudad Real,2021,Autopistas libres y autovías,53,88,Subtotal Castilla - La Mancha,447,647,6.145,9.964
Castilla - La Mancha,Ciudad Real,2021,Carreteras convencionales,35,88,Subtotal Castilla - La Mancha,192,647,3.264,9.964
Castilla - La Mancha,Ciudad Real,2022,Autopistas de peaje,0,102,Subtotal Castilla - La Mancha,11,709,268,10.641
Castilla - La Mancha,Ciudad Real,2022,Autopistas libres y autovías,62,102,Subtotal Castilla - La Mancha,470,709,6.994,10.641
Castilla - La Mancha,Ciudad Real,2022,Carreteras convencionales,40,102,Subtotal Castilla - La Mancha,228,709,3.379,10.641
Castilla - La Mancha,Cuenca,2005,Autopistas de peaje,0,376,Subtotal Castilla - La Mancha,4,1.511,1.682,16.966
Castilla - La Mancha,Cuenca,2005,Autopistas libres y autovías,186,376,Subtotal Castilla - La Mancha,810,1.511,7.360,16.966
Castilla - La Mancha,Cuenca,2005,Carreteras convencionales,190,376,Subtotal Castilla - La Mancha,697,1.511,7.924,16.966
Castilla - La Mancha,Cuenca,2006,Autopistas de peaje,4,343,Subtotal Castilla - La Mancha,22,1.514,1.670,16.429
Castilla - La Mancha,Cuenca,2006,Autopistas libres y autovías,194,343,Subtotal Castilla - La Mancha,835,1.514,7.694,16.429
Castilla - La Mancha,Cuenca,2006,Carreteras convencionales,145,343,Subtotal Castilla - La Mancha,657,1.514,7.065,16.429
Castilla - La Mancha,Cuenca,2007,Autopistas de peaje,10,315,Subtotal Castilla - La Mancha,30,1.465,1.710,17.696
Castilla - La Mancha,Cuenca,2007,Autopistas libres y autovías,166,315,Subtotal Castilla - La Mancha,824,1.465,8.442,17.696
Castilla - La Mancha,Cuenca,2007,Carreteras convencionales,139,315,Subtotal Castilla - La Mancha,611,1.465,7.544,17.696
Castilla - La Mancha,Cuenca,2008,Autopistas de peaje,6,233,Subtotal Castilla - La Mancha,16,1.129,1.669,15.353
Castilla - La Mancha,Cuenca,2008,Autopistas libres y autovías,132,233,Subtotal Castilla - La Mancha,663,1.129,7.536,15.353
Castilla - La Mancha,Cuenca,2008,Carreteras convencionales,95,233,Subtotal Castilla - La Mancha,450,1.129,6.148,15.353
Castilla - La Mancha,Cuenca,2009,Autopistas de peaje,2,203,Subtotal Castilla - La Mancha,12,992,1.493,13.968
Castilla - La Mancha,Cuenca,2009,Autopistas libres y autovías,123,203,Subtotal Castilla - La Mancha,632,992,7.151,13.968
Castilla - La Mancha,Cuenca,2009,Carreteras convencionales,78,203,Subtotal Castilla - La Mancha,348,992,5.324,13.968
Castilla - La Mancha,Cuenca,2010,Autopistas de peaje,2,205,Subtotal Castilla - La Mancha,18,1.013,1.400,13.307
Castilla - La Mancha,Cuenca,2010,Autopistas libres y autovías,134,205,Subtotal Castilla - La Mancha,657,1.013,7.081,13.307
Castilla - La Mancha,Cuenca,2010,Carreteras convencionales,69,205,Subtotal Castilla - La Mancha,338,1.013,4.826,13.307
Castilla - La Mancha,Cuenca,2011,Autopistas de peaje,3,175,Subtotal Castilla - La Mancha,10,844,1.213,11.979
Castilla - La Mancha,Cuenca,2011,Autopistas libres y autovías,116,175,Subtotal Castilla - La Mancha,534,844,6.198,11.979
Castilla - La Mancha,Cuenca,2011,Carreteras convencionales,56,175,Subtotal Castilla - La Mancha,300,844,4.568,11.979
Castilla - La Mancha,Cuenca,2012,Autopistas de peaje,2,145,Subtotal Castilla - La Mancha,10,787,1.203,11.659
Castilla - La Mancha,Cuenca,2012,Autopistas libres y autovías,81,145,Subtotal Castilla - La Mancha,478,787,5.983,11.659
Castilla - La Mancha,Cuenca,2012,Carreteras convencionales,62,145,Subtotal Castilla - La Mancha,299,787,4.473,11.659
Castilla - La Mancha,Cuenca,2013,Autopistas de peaje,6,152,Subtotal Castilla - La Mancha,18,702,1.224,11.245
Castilla - La Mancha,Cuenca,2013,Autopistas libres y autovías,91,152,Subtotal Castilla - La Mancha,438,702,5.912,11.245
Castilla - La Mancha,Cuenca,2013,Carreteras convencionales,55,152,Subtotal Castilla - La Mancha,246,702,4.109,11.245
Castilla - La Mancha,Cuenca,2014,Autopistas de peaje,3,148,Subtotal Castilla - La Mancha,8,673,957,10.973
Castilla - La Mancha,Cuenca,2014,Autopistas libres y autovías,92,148,Subtotal Castilla - La Mancha,420,673,5.865,10.973
Castilla - La Mancha,Cuenca,2014,Carreteras convencionales,53,148,Subtotal Castilla - La Mancha,245,673,4.151,10.973
Castilla - La Mancha,Cuenca,2015,Autopistas de peaje,2,123,Subtotal Castilla - La Mancha,7,619,896,10.750
Castilla - La Mancha,Cuenca,2015,Autopistas libres y autovías,60,123,Subtotal Castilla - La Mancha,405,619,5.825,10.750
Castilla - La Mancha,Cuenca,2015,Carreteras convencionales,61,123,Subtotal Castilla - La Mancha,207,619,4.029,10.750
Castilla - La Mancha,Cuenca,2016,Autopistas de peaje,2,106,Subtotal Castilla - La Mancha,7,708,867,11.354
Castilla - La Mancha,Cuenca,2016,Autopistas libres y autovías,55,106,Subtotal Castilla - La Mancha,483,708,6.482,11.354
Castilla - La Mancha,Cuenca,2016,Carreteras convencionales,49,106,Subtotal Castilla - La Mancha,218,708,4.005,11.354
Castilla - La Mancha,Cuenca,2017,Autopistas de peaje,1,92,Subtotal Castilla - La Mancha,10,668,1.019,12.024
Castilla - La Mancha,Cuenca,2017,Autopistas libres y autovías,60,92,Subtotal Castilla - La Mancha,451,668,6.630,12.024
Castilla - La Mancha,Cuenca,2017,Carreteras convencionales,31,92,Subtotal Castilla - La Mancha,207,668,4.375,12.024
Castilla - La Mancha,Cuenca,2018,Autopistas de peaje,3,80,Subtotal Castilla - La Mancha,8,663,1.061,12.156
Castilla - La Mancha,Cuenca,2018,Autopistas libres y autovías,39,80,Subtotal Castilla - La Mancha,443,663,7.001,12.156
Castilla - La Mancha,Cuenca,2018,Carreteras convencionales,38,80,Subtotal Castilla - La Mancha,212,663,4.094,12.156
Castilla - La Mancha,Cuenca,2019,Autopistas de peaje,1,101,Subtotal Castilla - La Mancha,7,638,1.068,11.955
Castilla - La Mancha,Cuenca,2019,Autopistas libres y autovías,66,101,Subtotal Castilla - La Mancha,457,638,7.124,11.955
Castilla - La Mancha,Cuenca,2019,Carreteras convencionales,34,101,Subtotal Castilla - La Mancha,174,638,3.763,11.955
Castilla - La Mancha,Cuenca,2020,Autopistas de peaje,1,54,Subtotal Castilla - La Mancha,9,465,519,7.787
Castilla - La Mancha,Cuenca,2020,Autopistas libres y autovías,29,54,Subtotal Castilla - La Mancha,286,465,4.429,7.787
Castilla - La Mancha,Cuenca,2020,Carreteras convencionales,24,54,Subtotal Castilla - La Mancha,170,465,2.839,7.787
Castilla - La Mancha,Cuenca,2021,Autopistas de peaje,0,105,Subtotal Castilla - La Mancha,8,647,555,9.964
Castilla - La Mancha,Cuenca,2021,Autopistas libres y autovías,73,105,Subtotal Castilla - La Mancha,447,647,6.145,9.964
Castilla - La Mancha,Cuenca,2021,Carreteras convencionales,32,105,Subtotal Castilla - La Mancha,192,647,3.264,9.964
Castilla - La Mancha,Cuenca,2022,Autopistas de peaje,2,118,Subtotal Castilla - La Mancha,11,709,268,10.641
Castilla - La Mancha,Cuenca,2022,Autopistas libres y autovías,70,118,Subtotal Castilla - La Mancha,470,709,6.994,10.641
Castilla - La Mancha,Cuenca,2022,Carreteras convencionales,46,118,Subtotal Castilla - La Mancha,228,709,3.379,10.641
Castilla - La Mancha,Guadalajara,2005,Autopistas de peaje,2,149,Subtotal Castilla - La Mancha,4,1.511,1.682,16.966
Castilla - La Mancha,Guadalajara,2005,Autopistas libres y autovías,94,149,Subtotal Castilla - La Mancha,810,1.511,7.360,16.966
Castilla - La Mancha,Guadalajara,2005,Carreteras convencionales,53,149,Subtotal Castilla - La Mancha,697,1.511,7.924,16.966
Castilla - La Mancha,Guadalajara,2006,Autopistas de peaje,1,159,Subtotal Castilla - La Mancha,22,1.514,1.670,16.429
Castilla - La Mancha,Guadalajara,2006,Autopistas libres y autovías,103,159,Subtotal Castilla - La Mancha,835,1.514,7.694,16.429
Castilla - La Mancha,Guadalajara,2006,Carreteras convencionales,55,159,Subtotal Castilla - La Mancha,657,1.514,7.065,16.429
Castilla - La Mancha,Guadalajara,2007,Autopistas de peaje,5,152,Subtotal Castilla - La Mancha,30,1.465,1.710,17.696
Castilla - La Mancha,Guadalajara,2007,Autopistas libres y autovías,93,152,Subtotal Castilla - La Mancha,824,1.465,8.442,17.696
Castilla - La Mancha,Guadalajara,2007,Carreteras convencionales,54,152,Subtotal Castilla - La Mancha,611,1.465,7.544,17.696
Castilla - La Mancha,Guadalajara,2008,Autopistas de peaje,1,136,Subtotal Castilla - La Mancha,16,1.129,1.669,15.353
Castilla - La Mancha,Guadalajara,2008,Autopistas libres y autovías,86,136,Subtotal Castilla - La Mancha,663,1.129,7.536,15.353
Castilla - La Mancha,Guadalajara,2008,Carreteras convencionales,49,136,Subtotal Castilla - La Mancha,450,1.129,6.148,15.353
Castilla - La Mancha,Guadalajara,2009,Autopistas de peaje,0,73,Subtotal Castilla - La Mancha,12,992,1.493,13.968
Castilla - La Mancha,Guadalajara,2009,Autopistas libres y autovías,50,73,Subtotal Castilla - La Mancha,632,992,7.151,13.968
Castilla - La Mancha,Guadalajara,2009,Carreteras convencionales,23,73,Subtotal Castilla - La Mancha,348,992,5.324,13.968
Castilla - La Mancha,Guadalajara,2010,Autopistas de peaje,4,137,Subtotal Castilla - La Mancha,18,1.013,1.400,13.307
Castilla - La Mancha,Guadalajara,2010,Autopistas libres y autovías,81,137,Subtotal Castilla - La Mancha,657,1.013,7.081,13.307
Castilla - La Mancha,Guadalajara,2010,Carreteras convencionales,52,137,Subtotal Castilla - La Mancha,338,1.013,4.826,13.307
Castilla - La Mancha,Guadalajara,2011,Autopistas de peaje,0,116,Subtotal Castilla - La Mancha,10,844,1.213,11.979
Castilla - La Mancha,Guadalajara,2011,Autopistas libres y autovías,76,116,Subtotal Castilla - La Mancha,534,844,6.198,11.979
Castilla - La Mancha,Guadalajara,2011,Carreteras convencionales,40,116,Subtotal Castilla - La Mancha,300,844,4.568,11.979
Castilla - La Mancha,Guadalajara,2012,Autopistas de peaje,1,107,Subtotal Castilla - La Mancha,10,787,1.203,11.659
Castilla - La Mancha,Guadalajara,2012,Autopistas libres y autovías,51,107,Subtotal Castilla - La Mancha,478,787,5.983,11.659
Castilla - La Mancha,Guadalajara,2012,Carreteras convencionales,55,107,Subtotal Castilla - La Mancha,299,787,4.473,11.659
Castilla - La Mancha,Guadalajara,2013,Autopistas de peaje,2,92,Subtotal Castilla - La Mancha,18,702,1.224,11.245
Castilla - La Mancha,Guadalajara,2013,Autopistas libres y autovías,51,92,Subtotal Castilla - La Mancha,438,702,5.912,11.245
Castilla - La Mancha,Guadalajara,2013,Carreteras convencionales,39,92,Subtotal Castilla - La Mancha,246,702,4.109,11.245
Castilla - La Mancha,Guadalajara,2014,Autopistas de peaje,0,78,Subtotal Castilla - La Mancha,8,673,957,10.973
Castilla - La Mancha,Guadalajara,2014,Autopistas libres y autovías,46,78,Subtotal Castilla - La Mancha,420,673,5.865,10.973
Castilla - La Mancha,Guadalajara,2014,Carreteras convencionales,32,78,Subtotal Castilla - La Mancha,245,673,4.151,10.973
Castilla - La Mancha,Guadalajara,2015,Autopistas de peaje,2,70,Subtotal Castilla - La Mancha,7,619,896,10.750
Castilla - La Mancha,Guadalajara,2015,Autopistas libres y autovías,36,70,Subtotal Castilla - La Mancha,405,619,5.825,10.750
Castilla - La Mancha,Guadalajara,2015,Carreteras convencionales,32,70,Subtotal Castilla - La Mancha,207,619,4.029,10.750
Castilla - La Mancha,Guadalajara,2016,Autopistas de peaje,1,108,Subtotal Castilla - La Mancha,7,708,867,11.354
Castilla - La Mancha,Guadalajara,2016,Autopistas libres y autovías,57,108,Subtotal Castilla - La Mancha,483,708,6.482,11.354
Castilla - La Mancha,Guadalajara,2016,Carreteras convencionales,50,108,Subtotal Castilla - La Mancha,218,708,4.005,11.354
Castilla - La Mancha,Guadalajara,2017,Autopistas de peaje,0,85,Subtotal Castilla - La Mancha,10,668,1.019,12.024
Castilla - La Mancha,Guadalajara,2017,Autopistas libres y autovías,50,85,Subtotal Castilla - La Mancha,451,668,6.630,12.024
Castilla - La Mancha,Guadalajara,2017,Carreteras convencionales,35,85,Subtotal Castilla - La Mancha,207,668,4.375,12.024
Castilla - La Mancha,Guadalajara,2018,Autopistas de peaje,1,114,Subtotal Castilla - La Mancha,8,663,1.061,12.156
Castilla - La Mancha,Guadalajara,2018,Autopistas libres y autovías,78,114,Subtotal Castilla - La Mancha,443,663,7.001,12.156
Castilla - La Mancha,Guadalajara,2018,Carreteras convencionales,35,114,Subtotal Castilla - La Mancha,212,663,4.094,12.156
Castilla - La Mancha,Guadalajara,2019,Autopistas de peaje,2,101,Subtotal Castilla - La Mancha,7,638,1.068,11.955
Castilla - La Mancha,Guadalajara,2019,Autopistas libres y autovías,64,101,Subtotal Castilla - La Mancha,457,638,7.124,11.955
Castilla - La Mancha,Guadalajara,2019,Carreteras convencionales,35,101,Subtotal Castilla - La Mancha,174,638,3.763,11.955
Castilla - La Mancha,Guadalajara,2020,Autopistas de peaje,2,76,Subtotal Castilla - La Mancha,9,465,519,7.787
Castilla - La Mancha,Guadalajara,2020,Autopistas libres y autovías,42,76,Subtotal Castilla - La Mancha,286,465,4.429,7.787
Castilla - La Mancha,Guadalajara,2020,Carreteras convencionales,32,76,Subtotal Castilla - La Mancha,170,465,2.839,7.787
Castilla - La Mancha,Guadalajara,2021,Autopistas de peaje,1,83,Subtotal Castilla - La Mancha,8,647,555,9.964
Castilla - La Mancha,Guadalajara,2021,Autopistas libres y autovías,51,83,Subtotal Castilla - La Mancha,447,647,6.145,9.964
Castilla - La Mancha,Guadalajara,2021,Carreteras convencionales,31,83,Subtotal Castilla - La Mancha,192,647,3.264,9.964
Castilla - La Mancha,Guadalajara,2022,Autopistas de peaje,2,107,Subtotal Castilla - La Mancha,11,709,268,10.641
Castilla - La Mancha,Guadalajara,2022,Autopistas libres y autovías,62,107,Subtotal Castilla - La Mancha,470,709,6.994,10.641
Castilla - La Mancha,Guadalajara,2022,Carreteras convencionales,43,107,Subtotal Castilla - La Mancha,228,709,3.379,10.641
Castilla - La Mancha,Toledo,2005,Autopistas de peaje,2,378,Subtotal Castilla - La Mancha,4,1.511,1.682,16.966
Castilla - La Mancha,Toledo,2005,Autopistas libres y autovías,250,378,Subtotal Castilla - La Mancha,810,1.511,7.360,16.966
