year,region,province,owner,free_motorways,multiple_road,single_road,toll_motorways
2020,Castilla y León,Palencia,State,"193,33",0,0,0
2020,Castilla y León,Palencia,State,0,0,"247,11",0
2020,Castilla y León,Palencia,provincial,"0,00","0,00",0,"0,00"
2020,Castilla y León,Palencia,provincial,0,0,"1.035,00",0
2020,Castilla y León,Salamanca,CCAA,"0,00","0,00",0,"0,00"
2020,Castilla y León,Salamanca,CCAA,0,0,"1.260,00",0
2020,Castilla y León,Salamanca,State,"302,27","8,64",0,0
2020,Castilla y León,Salamanca,State,0,0,"270,74",0
2020,Castilla y León,Salamanca,provincial,"0,00","0,00",0,"0,00"
2020,Castilla y León,Salamanca,provincial,0,0,"2.301,29",0
2020,Castilla y León,Segovia,CCAA,"64,48","0,00",0,"0,00"
2020,Castilla y León,Segovia,CCAA,0,0,"703,04",0
2020,Castilla y León,Segovia,State,"62,57",0,0,"69,47"
2020,Castilla y León,Segovia,State,0,0,"235,98",0
2020,Castilla y León,Segovia,provincial,"0,00","0,00",0,"0,00"
2020,Castilla y León,Segovia,provincial,0,0,"1.229,35",0
2020,Castilla y León,Soria,CCAA,"0,00","0,00",0,"0,00"
2020,Castilla y León,Soria,CCAA,0,0,"898,80",0
2020,Castilla y León,Soria,State,"158,47","1,74",0,0
2020,Castilla y León,Soria,State,0,0,"403,43",0
2020,Castilla y León,Soria,provincial,"0,00","0,00",0,"0,00"
2020,Castilla y León,Soria,provincial,0,0,"1.891,58",0
2020,Castilla y León,Valladolid,CCAA,"39,81","0,00",0,"0,00"
2020,Castilla y León,Valladolid,CCAA,0,0,"1.060,00",0
2020,Castilla y León,Valladolid,State,"252,41","24,39",0,0
2020,Castilla y León,Valladolid,State,0,0,"269,09",0
2020,Castilla y León,Valladolid,provincial,"0,00","0,00",0,"0,00"
2020,Castilla y León,Valladolid,provincial,0,0,"1.435,00",0
2020,Castilla y León,Zamora,CCAA,"0,00","0,00",0,"0,00"
2020,Castilla y León,Zamora,CCAA,0,0,"1.139,00",0
2020,Castilla y León,Zamora,State,"336,79","16,73",0,0
2020,Castilla y León,Zamora,State,0,0,"421,20",0
2020,Castilla y León,Zamora,provincial,"0,00",0,0,"0,00"
2020,Castilla y León,Zamora,provincial,0,0,"1.571,00",0
2020,Castilla y León,Ávila,CCAA,"0,00","0,00",0,"0,00"
2020,Castilla y León,Ávila,CCAA,0,0,"987,13",0
2020,Castilla y León,Ávila,State,"86,97","3,24",0,"37,40"
2020,Castilla y León,Ávila,State,0,0,"345,16",0
2020,Castilla y León,Ávila,provincial,"0,00","0,00",0,"0,00"
2020,Castilla y León,Ávila,provincial,0,0,"1.065,00",0
2020,Cataluña,Barcelona,CCAA,"288,73","57,34",0,"159,28"
2020,Cataluña,Barcelona,CCAA,0,0,"1.525,60",0
2020,Cataluña,Barcelona,State,"145,46","2,92",0,"118,92"
2020,Cataluña,Barcelona,State,0,0,"43,44",0
2020,Cataluña,Barcelona,provincial,"0,00","0,00",0,"0,00"
2020,Cataluña,Barcelona,provincial,0,0,"1.563,70",0
2020,Cataluña,Gerona,CCAA,"90,22","22,38",0,"0,00"
2020,Cataluña,Gerona,CCAA,0,0,"1.125,65",0
2020,Cataluña,Gerona,State,"35,73","6,27",0,"92,62"
2020,Cataluña,Gerona,State,0,0,"273,34",0
2020,Cataluña,Gerona,provincial,"0,00","2,59",0,"0,00"
2020,Cataluña,Gerona,provincial,0,0,"783,54",0
2020,Cataluña,Lérida,CCAA,"28,21","0,00",0,"0,00"
2020,Cataluña,Lérida,CCAA,0,0,"1.524,56",0
2020,Cataluña,Lérida,State,"134,90","10,06",0,"60,47"
2020,Cataluña,Lérida,State,0,0,"302,64",0
2020,Cataluña,Lérida,provincial,"0,00",0,0,"0,00"
2020,Cataluña,Lérida,provincial,0,0,"805,00",0
2020,Cataluña,Tarragona,CCAA,"23,06","22,55",0,"10,59"
2020,Cataluña,Tarragona,CCAA,0,0,"1.066,75",0
2020,Cataluña,Tarragona,State,"177,54","11,30",0,"104,28"
2020,Cataluña,Tarragona,State,0,0,"264,30",0
2020,Cataluña,Tarragona,provincial,"0,00","8,10",0,"0,00"
2020,Cataluña,Tarragona,provincial,0,0,"1.077,60",0
2020,Ceuta,Ceuta,CCAA,"0,00","0,00",0,"0,00"
2020,Ceuta,Ceuta,CCAA,0,0,"21,02",0
2020,Ceuta,Ceuta,State,"0,00","1,04",0,"0,00"
2020,Ceuta,Ceuta,State,0,0,"15,55",0
2020,Ceuta,Ceuta,provincial,"0,00","0,00",0,"0,00"
2020,Ceuta,Ceuta,provincial,0,0,"0,00",0
2020,C. Valenciana,Alicante,CCAA,"15,63","34,87",0,"0,00"
2020,C. Valenciana,Alicante,CCAA,0,0,"884,32",0
2020,C. Valenciana,Alicante,State,"308,42","61,54",0,"84,10"
2020,C. Valenciana,Alicante,State,0,0,"206,61",0
2020,C. Valenciana,Alicante,provincial,"0,00","5,95",0,"0,00"
2020,C. Valenciana,Alicante,provincial,0,0,"925,10",0
2020,C. Valenciana,Castellón,CCAA,"45,97","31,44",0,"0,00"
2020,C. Valenciana,Castellón,CCAA,0,0,"878,46",0
2020,C. Valenciana,Castellón,State,"192,42","2,22",0,0
2020,C. Valenciana,Castellón,State,0,0,"275,47",0
2020,C. Valenciana,Castellón,provincial,"0,00","0,00",0,"0,00"
2020,C. Valenciana,Castellón,provincial,0,0,"724,00",0
2020,C. Valenciana,Valencia,CCAA,"56,05","120,81",0,"0,00"
2020,C. Valenciana,Valencia,CCAA,0,0,"688,64",0
2020,C. Valenciana,Valencia,State,"466,22","5,83",0,0
2020,C. Valenciana,Valencia,State,0,0,"334,43",0
2020,C. Valenciana,Valencia,provincial,"0,00","15,34",0,"0,00"
2020,C. Valenciana,Valencia,provincial,0,0,"1.855,16",0
2020,Extremadura,Badajoz,CCAA,"17,00","21,00",0,"0,00"
2020,Extremadura,Badajoz,CCAA,0,0,"2.051,51",0
2020,Extremadura,Badajoz,State,"241,28","18,01",0,"0,00"
2020,Extremadura,Badajoz,State,0,0,"623,00",0
2020,Extremadura,Badajoz,provincial,"0,00","0,00",0,"0,00"
2020,Extremadura,Badajoz,provincial,0,0,"1.921,12",0
2020,Extremadura,Cáceres,CCAA,"107,10","12,70",0,"0,00"
2020,Extremadura,Cáceres,CCAA,0,0,"1.533,08",0
2020,Extremadura,Cáceres,State,"337,55","20,91",0,"0,00"
2020,Extremadura,Cáceres,State,0,0,"449,73",0
2020,Extremadura,Cáceres,provincial,"0,00","0,00",0,"0,00"
2020,Extremadura,Cáceres,provincial,0,0,"1.869,15",0
2020,Galicia,"Coruña, A",CCAA,"126,86","2,55",0,"32,53"
2020,Galicia,"Coruña, A",CCAA,0,0,"1.567,94",0
2020,Galicia,"Coruña, A",State,"95,74","53,14",0,"146,32"
2020,Galicia,"Coruña, A",State,0,0,"277,87",0
2020,Galicia,"Coruña, A",provincial,"0,00","0,00",0,"0,00"
2020,Galicia,"Coruña, A",provincial,0,0,"2.061,25",0
2020,Galicia,Lugo,CCAA,"16,16","2,41",0,"0,00"
2020,Galicia,Lugo,CCAA,0,0,"1.471,33",0
2020,Galicia,Lugo,State,"243,09","14,53",0,0
2020,Galicia,Lugo,State,0,0,"511,70",0
2020,Galicia,Lugo,provincial,"0,00","0,00",0,"0,00"
2020,Galicia,Lugo,provincial,0,0,"4.217,00",0
2020,Galicia,Orense,CCAA,"47,97","2,07",0,"0,00"
2020,Galicia,Orense,CCAA,0,0,"988,32",0
2020,Galicia,Orense,State,"167,24","9,36",0,0
2020,Galicia,Orense,State,0,0,"321,81",0
2020,Galicia,Orense,provincial,"0,00","0,00",0,"0,00"
2020,Galicia,Orense,provincial,0,0,"1.851,70",0
2020,Galicia,Pontevedra,CCAA,"38,34","7,64",0,"20,98"
2020,Galicia,Pontevedra,CCAA,0,0,"1.218,49",0
2020,Galicia,Pontevedra,State,"81,29","9,24",0,"126,71"
2020,Galicia,Pontevedra,State,0,0,"319,75",0
2020,Galicia,Pontevedra,provincial,"0,00","0,00",0,"0,00"
2020,Galicia,Pontevedra,provincial,0,0,"1.628,09",0
2020,Madrid,Madrid,CCAA,"124,44","204,74",0,0
2020,Madrid,Madrid,CCAA,0,0,"2.230,83",0
2020,Madrid,Madrid,State,"483,80","7,20",0,"158,37"
2020,Madrid,Madrid,State,0,0,"98,55",0
2020,Madrid,Madrid,provincial,"0,00","0,00",0,"0,00"
2020,Madrid,Madrid,provincial,0,0,"0,00",0
2020,Melilla,Melilla,CCAA,"0,00","0,53",0,"0,00"
2020,Melilla,Melilla,CCAA,0,0,"17,36",0
2020,Melilla,Melilla,State,"0,00","0,00",0,"0,00"
2020,Melilla,Melilla,State,0,0,"9,81",0
2020,Melilla,Melilla,provincial,"0,00","0,00",0,"0,00"
2020,Melilla,Melilla,provincial,0,0,"0,00",0
2020,Murcia,Murcia,CCAA,"170,00","90,00",0,0
2020,Murcia,Murcia,CCAA,0,0,"2.566,00",0
2020,Murcia,Murcia,State,"313,50","11,30",0,"114,64"
2020,Murcia,Murcia,State,0,0,"135,16",0
2020,Murcia,Murcia,provincial,"0,00","0,00",0,"0,00"
2020,Murcia,Murcia,provincial,0,0,"0,00",0
2020,Navarra,Navarra,CCAA,"236,81","25,60",0,"144,90"
2020,Navarra,Navarra,CCAA,0,0,"3.454,14",0
2020,Navarra,Navarra,State,"0,00","0,00",0,"39,03"
2020,Navarra,Navarra,State,0,0,"0,00",0
2020,Navarra,Navarra,provincial,"0,00","0,00",0,"0,00"
2020,Navarra,Navarra,provincial,0,0,"0,00",0
2020,País Vasco,Guipúzcoa,CCAA,"0,00","0,00",0,"0,00"
2020,País Vasco,Guipúzcoa,CCAA,0,0,"0,00",0
2020,País Vasco,Guipúzcoa,State,"0,00","0,00",0,"0,00"
2020,País Vasco,Guipúzcoa,State,0,0,"0,00",0
2020,País Vasco,Guipúzcoa,provincial,"45,04","78,38",0,"107,20"
2020,País Vasco,Guipúzcoa,provincial,0,0,"1.183,07",0
2020,País Vasco,Vizcaya,CCAA,"0,00","0,00",0,"0,00"
2020,País Vasco,Vizcaya,CCAA,0,0,"0,00",0
2020,País Vasco,Vizcaya,State,"0,00","0,00",0,"0,00"
2020,País Vasco,Vizcaya,State,0,0,"0,00",0
2020,País Vasco,Vizcaya,provincial,"104,48","40,28",0,"72,34"
2020,País Vasco,Vizcaya,provincial,0,0,"1.051,31",0
2020,País Vasco,Álava,CCAA,"0,00","0,00",0,"0,00"
2020,País Vasco,Álava,CCAA,0,0,"0,00",0
2020,País Vasco,Álava,State,"0,00","0,00",0,"0,00"
2020,País Vasco,Álava,State,0,0,"0,00",0
2020,País Vasco,Álava,provincial,"100,97","10,61",0,"69,44"
2020,País Vasco,Álava,provincial,0,0,"1.273,66",0
2020,La Rioja,"Rioja, La",CCAA,"0,00","3,00",0,"0,00"
2020,La Rioja,"Rioja, La",CCAA,0,0,"1.442,00",0
2020,La Rioja,"Rioja, La",State,"62,19","1,15",0,"119,10"
2020,La Rioja,"Rioja, La",State,0,0,"250,79",0
2020,La Rioja,"Rioja, La",provincial,"0,00","0,00",0,"0,00"
2020,La Rioja,"Rioja, La",provincial,0,0,"0,00",0
2021,Andalucía,Almería,CCAA,"117,42","6,28",0,"0,00"
2021,Andalucía,Almería,CCAA,0,0,"691,41",0
2021,Andalucía,Almería,State,"203,50","1,12",0,"28,19"
2021,Andalucía,Almería,State,0,0,"126,34",0
2021,Andalucía,Almería,provincial,"0,00","0,00",0,"0,00"
2021,Andalucía,Almería,provincial,0,0,"1.226,00",0
2021,Andalucía,Cádiz,CCAA,"155,39","6,46",0,"0,00"
2021,Andalucía,Cádiz,CCAA,0,0,"871,79",0
2021,Andalucía,Cádiz,State,"163,99","31,86",0,"3,66"
2021,Andalucía,Cádiz,State,0,0,"121,28",0
2021,Andalucía,Cádiz,provincial,"0,00","0,00",0,"0,00"
2021,Andalucía,Cádiz,provincial,0,0,"806,68",0
2021,Andalucía,Córdoba,CCAA,"9,97","17,44",0,"0,00"
2021,Andalucía,Córdoba,CCAA,0,0,"1.614,05",0
2021,Andalucía,Córdoba,State,"180,63","1,48",0,"0,00"
2021,Andalucía,Córdoba,State,0,0,"437,49",0
2021,Andalucía,Córdoba,provincial,"0,00","0,00",0,"0,00"
2021,Andalucía,Córdoba,provincial,0,0,"1.807,81",0
2021,Andalucía,Granada,CCAA,"235,69","11,81",0,"0,00"
2021,Andalucía,Granada,CCAA,0,0,"1.388,60",0
2021,Andalucía,Granada,State,"217,51","1,43",0,"0,00"
2021,Andalucía,Granada,State,0,0,"190,54",0
2021,Andalucía,Granada,provincial,"0,00","4,07",0,"0,00"
2021,Andalucía,Granada,provincial,0,0,"1.260,63",0
2021,Andalucía,Huelva,CCAA,"33,29","6,42",0,"0,00"
2021,Andalucía,Huelva,CCAA,0,0,"730,20",0
2021,Andalucía,Huelva,State,"136,89","11,36",0,"0,00"
2021,Andalucía,Huelva,State,0,0,"332,29",0
2021,Andalucía,Huelva,provincial,"0,00","0,00",0,"0,00"
2021,Andalucía,Huelva,provincial,0,0,"832,78",0
2021,Andalucía,Jaén,CCAA,"73,39","5,70",0,"0,00"
2021,Andalucía,Jaén,CCAA,0,0,"1.399,66",0
2021,Andalucía,Jaén,State,"217,14","0,00",0,"0,00"
2021,Andalucía,Jaén,State,0,0,"243,76",0
2021,Andalucía,Jaén,provincial,"0,00","0,00",0,"0,00"
2021,Andalucía,Jaén,provincial,0,0,"907,16",0
2021,Andalucía,Málaga,CCAA,"97,10","11,36",0,"0,00"
2021,Andalucía,Málaga,CCAA,0,0,"1.162,83",0
2021,Andalucía,Málaga,State,"241,76","23,29",0,"98,71"
2021,Andalucía,Málaga,State,0,0,"35,63",0
2021,Andalucía,Málaga,provincial,"0,00","0,00",0,"0,00"
2021,Andalucía,Málaga,provincial,0,0,"859,60",0
2021,Andalucía,Sevilla,CCAA,"156,77","49,55",0,"0,00"
2021,Andalucía,Sevilla,CCAA,0,0,"1.699,92",0
2021,Andalucía,Sevilla,State,"316,04","20,29",0,"0,00"
2021,Andalucía,Sevilla,State,0,0,"131,94",0
2021,Andalucía,Sevilla,provincial,"0,00","15,83",0,"0,00"
2021,Andalucía,Sevilla,provincial,0,0,"1.450,10",0
2021,Aragón,Huesca,CCAA,"0,00","0,00",0,"0,00"
2021,Aragón,Huesca,CCAA,0,0,"2.076,00",0
2021,Aragón,Huesca,State,"234,86","0,00",0,"0,00"
2021,Aragón,Huesca,State,0,0,"657,01",0
2021,Aragón,Huesca,provincial,"0,00","0,00",0,"0,00"
2021,Aragón,Huesca,provincial,0,0,"1.712,00",0
2021,Aragón,Teruel,CCAA,"0,00","0,00",0,"0,00"
2021,Aragón,Teruel,CCAA,0,0,"1.639,19",0
2021,Aragón,Teruel,State,"140,12","1,34",0,"0,00"
2021,Aragón,Teruel,State,0,0,"537,35",0
2021,Aragón,Teruel,provincial,"0,00","0,00",0,"0,00"
2021,Aragón,Teruel,provincial,0,0,"975,19",0
2021,Aragón,Zaragoza,CCAA,"0,00","9,41",0,"5,28"
2021,Aragón,Zaragoza,CCAA,0,0,"2.043,36",0
2021,Aragón,Zaragoza,State,"396,36","40,43",0,"54,80"
2021,Aragón,Zaragoza,State,0,0,"476,45",0
2021,Aragón,Zaragoza,provincial,"0,00","3,10",0,"0,00"
2021,Aragón,Zaragoza,provincial,0,0,"1.016,75",0
2021,Asturias,Asturias,CCAA,"74,45","7,02",0,"0,00"
2021,Asturias,Asturias,CCAA,0,0,"4.202,00",0
2021,Asturias,Asturias,State,"357,68","5,37",0,"21,86"
2021,Asturias,Asturias,State,0,0,"459,37",0
2021,Asturias,Asturias,provincial,"0,00","0,00",0,"0,00"
2021,Asturias,Asturias,provincial,0,0,"0,00",0
2021,Islas Baleares,Baleares,State,"0,00","0,00",0,"0,00"
2021,Islas Baleares,Baleares,State,0,0,"0,00",0
2021,Islas Baleares,Baleares,provincial,"94,60","111,60",0,"0,00"
2021,Islas Baleares,Baleares,provincial,0,0,"1.917,51",0
2021,Canarias,"Palmas, Las",State,"0,00","0,00",0,"0,00"
2021,Canarias,"Palmas, Las",State,0,0,"0,00",0
2021,Canarias,"Palmas, Las",provincial,"142,42","76,06",0,"0,00"
2021,Canarias,"Palmas, Las",provincial,0,0,"1.752,29",0
2021,Canarias,"Tenerife, S.C.",State,"0,00","0,00",0,"0,00"
2021,Canarias,"Tenerife, S.C.",State,0,0,"0,00",0
2021,Canarias,"Tenerife, S.C.",provincial,"141,76","44,54",0,"0,00"
2021,Canarias,"Tenerife, S.C.",provincial,0,0,"1.983,99",0
2021,Cantabria,Cantabria,CCAA,"0,00","0,00",0,"0,00"
2021,Cantabria,Cantabria,CCAA,0,0,"1.990,08",0
2021,Cantabria,Cantabria,State,"254,91","2,95",0,"0,00"
2021,Cantabria,Cantabria,State,0,0,"323,93",0
2021,Cantabria,Cantabria,provincial,"0,00","0,00",0,"0,00"
2021,Cantabria,Cantabria,provincial,0,0,"0,00",0
2021,Castilla-La Mancha,Albacete,CCAA,"0,00","3,97",0,"0,00"
2021,Castilla-La Mancha,Albacete,CCAA,0,0,"1.612,62",0
2021,Castilla-La Mancha,Albacete,State,"297,03","0,00",0,"0,00"
2021,Castilla-La Mancha,Albacete,State,0,0,"413,93",0
2021,Castilla-La Mancha,Albacete,provincial,"0,00","0,00",0,"0,00"
2021,Castilla-La Mancha,Albacete,provincial,0,0,"1.404,00",0
2021,Castilla-La Mancha,Ciudad Real,CCAA,"80,96","3,82",0,"0,00"
2021,Castilla-La Mancha,Ciudad Real,CCAA,0,0,"1.720,13",0
2021,Castilla-La Mancha,Ciudad Real,State,"259,81","5,48",0,"0,00"
2021,Castilla-La Mancha,Ciudad Real,State,0,0,"457,82",0
2021,Castilla-La Mancha,Ciudad Real,provincial,"0,00","0,00",0,"0,00"
2021,Castilla-La Mancha,Ciudad Real,provincial,0,0,"1.727,00",0
2021,Castilla-La Mancha,Cuenca,CCAA,"0,00","0,00",0,"0,00"
2021,Castilla-La Mancha,Cuenca,CCAA,0,0,"1.718,81",0
2021,Castilla-La Mancha,Cuenca,State,"346,21","0,00",0,"49,83"
2021,Castilla-La Mancha,Cuenca,State,0,0,"585,33",0
2021,Castilla-La Mancha,Cuenca,provincial,"0,00","0,00",0,"0,00"
2021,Castilla-La Mancha,Cuenca,provincial,0,0,"1.557,20",0
2021,Castilla-La Mancha,Guadalajara,CCAA,"0,00","0,00",0,"9,26"
2021,Castilla-La Mancha,Guadalajara,CCAA,0,0,"1.461,81",0
2021,Castilla-La Mancha,Guadalajara,State,"99,67","0,57",0,"24,02"
2021,Castilla-La Mancha,Guadalajara,State,0,0,"290,45",0
2021,Castilla-La Mancha,Guadalajara,provincial,"0,00","0,00",0,"0,00"
2021,Castilla-La Mancha,Guadalajara,provincial,0,0,"1.568,00",0
2021,Castilla-La Mancha,Toledo,CCAA,"146,31","0,00",0,"0,00"
2021,Castilla-La Mancha,Toledo,CCAA,0,0,"1.923,40",0
2021,Castilla-La Mancha,Toledo,State,"380,19","10,13",0,"140,27"
2021,Castilla-La Mancha,Toledo,State,0,0,"372,66",0
2021,Castilla-La Mancha,Toledo,provincial,"0,00","0,00",0,"0,00"
2021,Castilla-La Mancha,Toledo,provincial,0,0,"960,00",0
2021,Castilla y León,Burgos,CCAA,"46,75","5,82",0,"0,00"
2021,Castilla y León,Burgos,CCAA,0,0,"1.765,83",0
2021,Castilla y León,Burgos,State,"294,28","17,86",0,"0,49"
2021,Castilla y León,Burgos,State,0,0,"670,05",0
2021,Castilla y León,Burgos,provincial,"0,00","0,00",0,"0,00"
2021,Castilla y León,Burgos,provincial,0,0,"2.300,00",0
2021,Castilla y León,León,CCAA,"68,14","5,79",0,"0,00"
2021,Castilla y León,León,CCAA,0,0,"1.733,98",0
2021,Castilla y León,León,State,"251,03","15,77",0,"94,39"
2021,Castilla y León,León,State,0,0,"560,90",0
2021,Castilla y León,León,provincial,"0,00","0,00",0,"0,00"
2021,Castilla y León,León,provincial,0,0,"3.310,32",0
2021,Castilla y León,Palencia,CCAA,"62,05","0,00",0,"0,00"
2021,Castilla y León,Palencia,CCAA,0,0,"1.469,40",0
2021,Castilla y León,Palencia,State,"194,14","0,00",0,"0,00"
2021,Castilla y León,Palencia,State,0,0,"247,57",0
2021,Castilla y León,Palencia,provincial,"0,00","0,00",0,"0,00"
2021,Castilla y León,Palencia,provincial,0,0,"1.035,00",0
2021,Castilla y León,Salamanca,CCAA,"0,00","0,00",0,"0,00"
2021,Castilla y León,Salamanca,CCAA,0,0,"1.260,01",0
2021,Castilla y León,Salamanca,State,"305,45","8,44",0,"0,00"
2021,Castilla y León,Salamanca,State,0,0,"268,58",0
2021,Castilla y León,Salamanca,provincial,"0,00","0,00",0,"0,00"
2021,Castilla y León,Salamanca,provincial,0,0,"2.301,29",0
2021,Castilla y León,Segovia,CCAA,"64,48","6,20",0,"0,00"
2021,Castilla y León,Segovia,CCAA,0,0,"700,60",0
2021,Castilla y León,Segovia,State,"62,57","0,00",0,"69,47"
2021,Castilla y León,Segovia,State,0,0,"235,36",0
2021,Castilla y León,Segovia,provincial,"0,00","0,00",0,"0,00"
2021,Castilla y León,Segovia,provincial,0,0,"1.229,35",0
2021,Castilla y León,Soria,CCAA,"0,00","0,00",0,"0,00"
2021,Castilla y León,Soria,CCAA,0,0,"898,37",0
2021,Castilla y León,Soria,State,"158,47","1,74",0,"0,00"
2021,Castilla y León,Soria,State,0,0,"402,43",0
2021,Castilla y León,Soria,provincial,"0,00","0,00",0,"0,00"
2021,Castilla y León,Soria,provincial,0,0,"1.888,74",0
2021,Castilla y León,Valladolid,CCAA,"39,81","0,00",0,"0,00"
2021,Castilla y León,Valladolid,CCAA,0,0,"1.060,34",0
2021,Castilla y León,Valladolid,State,"259,94","16,94",0,"0,00"
2021,Castilla y León,Valladolid,State,0,0,"267,27",0
2021,Castilla y León,Valladolid,provincial,"0,00","0,00",0,"0,00"
2021,Castilla y León,Valladolid,provincial,0,0,"1.435,00",0
2021,Castilla y León,Zamora,CCAA,"0,00","0,00",0,"0,00"
2021,Castilla y León,Zamora,CCAA,0,0,"1.139,30",0
2021,Castilla y León,Zamora,State,"336,79","16,73",0,"0,00"
2021,Castilla y León,Zamora,State,0,0,"421,39",0
2021,Castilla y León,Zamora,provincial,"0,00","0,00",0,"0,00"
2021,Castilla y León,Zamora,provincial,0,0,"1.571,00",0
2021,Castilla y León,Ávila,CCAA,"0,00","0,00",0,"0,00"
2021,Castilla y León,Ávila,CCAA,0,0,"986,81",0
2021,Castilla y León,Ávila,State,"86,97","3,24",0,"37,40"
2021,Castilla y León,Ávila,State,0,0,"345,16",0
2021,Castilla y León,Ávila,provincial,"0,00","0,00",0,"0,00"
2021,Castilla y León,Ávila,provincial,0,0,"1.065,00",0
2021,Cataluña,Barcelona,CCAA,"288,88","57,34",0,"159,28"
2021,Cataluña,Barcelona,CCAA,0,0,"1.525,60",0
2021,Cataluña,Barcelona,State,"260,52","2,92",0,"4,36"
2021,Cataluña,Barcelona,State,0,0,"42,63",0
2021,Cataluña,Barcelona,provincial,"0,00","1,25",0,"0,00"
2021,Cataluña,Barcelona,provincial,0,0,"1.565,59",0
2021,Cataluña,Gerona,CCAA,"90,28","22,38",0,"0,00"
2021,Cataluña,Gerona,CCAA,0,0,"1.119,45",0
2021,Cataluña,Gerona,State,"128,35","6,27",0,"0,00"
2021,Cataluña,Gerona,State,0,0,"273,34",0
2021,Cataluña,Gerona,provincial,"0,00","2,59",0,"0,00"
2021,Cataluña,Gerona,provincial,0,0,"788,45",0
2021,Cataluña,Lérida,CCAA,"28,32","0,00",0,"0,00"
2021,Cataluña,Lérida,CCAA,0,0,"1.528,73",0
2021,Cataluña,Lérida,State,"195,37","10,06",0,"0,00"
2021,Cataluña,Lérida,State,0,0,"304,17",0
2021,Cataluña,Lérida,provincial,"0,00","0,00",0,"0,00"
2021,Cataluña,Lérida,provincial,0,0,"805,00",0
2021,Cataluña,Tarragona,CCAA,"23,41","22,31",0,"10,59"
2021,Cataluña,Tarragona,CCAA,0,0,"1.064,52",0
2021,Cataluña,Tarragona,State,"281,82","11,30",0,"0,00"
2021,Cataluña,Tarragona,State,0,0,"264,30",0
2021,Cataluña,Tarragona,provincial,"0,00","8,10",0,"0,00"
2021,Cataluña,Tarragona,provincial,0,0,"1.077,60",0
2021,Ceuta,Ceuta,CCAA,"0,00","0,00",0,"0,00"
2021,Ceuta,Ceuta,CCAA,0,0,"21,02",0
2021,Ceuta,Ceuta,State,"0,00","1,04",0,"0,00"
2021,Ceuta,Ceuta,State,0,0,"15,55",0
2021,Ceuta,Ceuta,provincial,"0,00","0,00",0,"0,00"
2021,Ceuta,Ceuta,provincial,0,0,"0,00",0
2021,C. Valenciana,Alicante,CCAA,"15,63","56,84",0,"0,00"
2021,C. Valenciana,Alicante,CCAA,0,0,"947,04",0
2021,C. Valenciana,Alicante,State,"320,35","61,54",0,"80,52"
2021,C. Valenciana,Alicante,State,0,0,"189,19",0
2021,C. Valenciana,Alicante,provincial,"0,00","5,91",0,"0,00"
2021,C. Valenciana,Alicante,provincial,0,0,"925,83",0
2021,C. Valenciana,Castellón,CCAA,"45,97","46,01",0,"0,00"
2021,C. Valenciana,Castellón,CCAA,0,0,"947,07",0
2021,C. Valenciana,Castellón,State,"192,42","2,22",0,"0,00"
2021,C. Valenciana,Castellón,State,0,0,"268,94",0
2021,C. Valenciana,Castellón,provincial,"0,00","0,00",0,"0,00"
2021,C. Valenciana,Castellón,provincial,0,0,"723,23",0
2021,C. Valenciana,Valencia,CCAA,"42,66","113,38",0,"0,00"
2021,C. Valenciana,Valencia,CCAA,0,0,"998,23",0
2021,C. Valenciana,Valencia,State,"467,52","5,83",0,"0,00"
2021,C. Valenciana,Valencia,State,0,0,"328,04",0
2021,C. Valenciana,Valencia,provincial,"0,00","10,75",0,"0,00"
2021,C. Valenciana,Valencia,provincial,0,0,"1.750,00",0
2021,Extremadura,Badajoz,CCAA,"17,00","21,00",0,"0,00"
2021,Extremadura,Badajoz,CCAA,0,0,"2.041,15",0
2021,Extremadura,Badajoz,State,"241,28","18,01",0,"0,00"
2021,Extremadura,Badajoz,State,0,0,"623,00",0
2021,Extremadura,Badajoz,provincial,"0,00","0,00",0,"0,00"
2021,Extremadura,Badajoz,provincial,0,0,"1.913,22",0
2021,Extremadura,Cáceres,CCAA,"107,10","12,70",0,"0,00"
2021,Extremadura,Cáceres,CCAA,0,0,"1.533,08",0
2021,Extremadura,Cáceres,State,"337,55","20,38",0,"0,00"
2021,Extremadura,Cáceres,State,0,0,"447,66",0
2021,Extremadura,Cáceres,provincial,"0,00","0,00",0,"0,00"
2021,Extremadura,Cáceres,provincial,0,0,"1.869,15",0
2021,Galicia,"Coruña, A",CCAA,"126,86","2,55",0,"32,53"
2021,Galicia,"Coruña, A",CCAA,0,0,"1.559,52",0
2021,Galicia,"Coruña, A",State,"95,75","49,37",0,"146,32"
2021,Galicia,"Coruña, A",State,0,0,"280,30",0
2021,Galicia,"Coruña, A",provincial,"0,00","0,00",0,"0,00"
2021,Galicia,"Coruña, A",provincial,0,0,"2.061,00",0
2021,Galicia,Lugo,CCAA,"16,16","2,40",0,"0,00"
2021,Galicia,Lugo,CCAA,0,0,"1.457,27",0
2021,Galicia,Lugo,State,"243,09","14,53",0,"0,00"
2021,Galicia,Lugo,State,0,0,"511,21",0
2021,Galicia,Lugo,provincial,"0,00","0,00",0,"0,00"
2021,Galicia,Lugo,provincial,0,0,"4.217,00",0
2021,Galicia,Orense,CCAA,"47,97","2,07",0,"0,00"
2021,Galicia,Orense,CCAA,0,0,"973,68",0
2021,Galicia,Orense,State,"167,24","9,36",0,"0,00"
2021,Galicia,Orense,State,0,0,"320,81",0
